line	Chrs	start	end	TEcoverage	type	genome
5285	Chr12	102700000	102800000	0.8910600	specific	K
5286	Chr12	119500000	119600000	0.6481900	specific	K
5287	Chr12	126850000	126950000	0.7301400	specific	K
5288	Chr12	137350000	137450000	0.6515900	conserved	K
5289	Chr12	141500000	141600000	0.6419800	conserved	K
5290	Chr12	144650000	144750000	0.7435000	conserved	K
5291	Chr12	157250000	157350000	0.6175500	conserved	K
5292	Chr12	164600000	164700000	0.4099400	conserved	K
5293	Chr12	3000000	3100000	0.4704200	conserved	K
5294	Chr12	3600000	3700000	0.1740800	conserved	K
5295	Chr12	4500000	4600000	0.4374000	specific	K
5296	Chr12	5850000	5950000	0.4264200	conserved	K
5297	Chr12	7150000	7250000	0.6536700	conserved	K
5298	Chr12	7950000	8050000	0.4519400	conserved	K
5299	Chr12	8600000	8700000	0.5489000	specific	K
5300	Chr12	9150000	9250000	0.6886800	conserved	K
5301	Chr12	10600000	10700000	0.4048500	conserved	K
5302	Chr12	10800000	10900000	0.3539400	conserved	K
5303	Chr12	11250000	11350000	0.6480200	specific	K
5304	Chr12	11600000	11700000	0.6116000	conserved	K
5305	Chr12	14200000	14300000	0.8783000	specific	K
5306	Chr12	15500000	15600000	0.5436800	conserved	K
5307	Chr12	17100000	17200000	0.9801100	specific	K
5308	Chr12	17350000	17450000	0.7476000	specific	K
5309	Chr12	18600000	18700000	0.8271600	specific	K
5310	Chr12	21750000	21850000	0.4943000	conserved	K
5311	Chr12	22250000	22350000	0.7534600	specific	K
5312	Chr12	22650000	22750000	0.6990600	conserved	K
5313	Chr12	23250000	23350000	0.3701000	specific	K
5314	Chr12	23650000	23750000	0.5262600	conserved	K
5315	Chr12	24600000	24700000	0.6607200	specific	K
5316	Chr12	26450000	26550000	0.7099000	conserved	K
5317	Chr12	27050000	27150000	0.5934900	specific	K
5318	Chr12	27500000	27600000	0.5733700	specific	K
5319	Chr12	28900000	29000000	0.2195000	conserved	K
5320	Chr12	29600000	29700000	0.5984500	specific	K
5321	Chr12	30050000	30150000	0.7080300	conserved	K
5322	Chr12	30600000	30700000	0.6266200	specific	K
5323	Chr12	32850000	32950000	0.7380900	specific	K
5324	Chr12	33750000	33850000	0.6781400	specific	K
5325	Chr12	34700000	34800000	0.5063500	conserved	K
5326	Chr12	35450000	35550000	0.5346400	conserved	K
5327	Chr12	36250000	36350000	0.5881500	conserved	K
5328	Chr12	36900000	37000000	0.7662200	specific	K
5329	Chr12	37800000	37900000	0.7187200	specific	K
5330	Chr12	39250000	39350000	0.6011000	specific	K
5331	Chr12	42000000	42100000	0.8212800	specific	K
5332	Chr12	42500000	42600000	0.8206900	conserved	K
5333	Chr12	44750000	44850000	0.9678100	specific	K
5334	Chr12	48850000	48950000	0.7379700	specific	K
5335	Chr12	49350000	49450000	0.8005800	specific	K
5336	Chr12	50400000	50500000	0.9011700	conserved	K
5337	Chr12	55400000	55500000	0.8821500	specific	K
5338	Chr12	56050000	56150000	0.6102700	conserved	K
5339	Chr12	56400000	56500000	0.8842100	conserved	K
5340	Chr12	57100000	57200000	0.8410300	conserved	K
5341	Chr12	57400000	57500000	0.7404100	specific	K
5342	Chr12	58500000	58600000	0.9364700	conserved	K
5343	Chr12	58850000	58950000	0.7394200	conserved	K
5344	Chr12	59350000	59450000	0.8472200	specific	K
5345	Chr12	60350000	60450000	0.8321800	conserved	K
5346	Chr12	60900000	61000000	0.7312800	conserved	K
5347	Chr12	61250000	61350000	0.8214800	conserved	K
5348	Chr12	62500000	62600000	0.9904300	conserved	K
5349	Chr12	65100000	65200000	0.7692700	specific	K
5350	Chr12	67350000	67450000	0.6457200	conserved	K
5351	Chr12	70450000	70550000	0.8786100	specific	K
5352	Chr12	71150000	71250000	0.8417600	specific	K
5353	Chr12	71600000	71700000	0.9298000	conserved	K
5354	Chr12	72950000	73050000	0.9565300	specific	K
5355	Chr12	73700000	73800000	0.9238500	specific	K
5356	Chr12	74550000	74650000	0.9287200	specific	K
5357	Chr12	75600000	75700000	0.9544900	specific	K
5358	Chr12	78350000	78450000	0.9607400	specific	K
5359	Chr12	79200000	79300000	0.9134400	specific	K
5360	Chr12	79400000	79500000	0.9534200	specific	K
5361	Chr12	80400000	80500000	0.8085100	conserved	K
5362	Chr12	83950000	84050000	0.9268000	specific	K
5363	Chr12	84800000	84900000	0.8839600	specific	K
5364	Chr12	86300000	86400000	0.9245500	specific	K
5365	Chr12	89600000	89700000	0.9655100	specific	K
5366	Chr12	90650000	90750000	0.7879800	conserved	K
5367	Chr12	92750000	92850000	0.9069300	specific	K
5368	Chr12	93800000	93900000	0.7503900	conserved	K
5369	Chr12	94800000	94900000	0.8564900	conserved	K
5370	Chr12	97050000	97150000	0.9288700	specific	K
5371	Chr12	97600000	97700000	0.8345100	specific	K
5372	Chr12	98300000	98400000	0.8725600	specific	K
5373	Chr12	98650000	98750000	0.6948500	specific	K
5374	Chr12	99150000	99250000	0.8200400	specific	K
5375	Chr12	99800000	99900000	0.8551200	specific	K
5376	Chr12	100700000	100800000	0.9714900	specific	K
5377	Chr12	102100000	102200000	0.8749700	specific	K
5378	Chr12	105300000	105400000	0.8637900	specific	K
5379	Chr12	105950000	106050000	0.6763200	specific	K
5380	Chr12	107150000	107250000	0.7100600	specific	K
5381	Chr12	107550000	107650000	0.6182300	conserved	K
5382	Chr12	108450000	108550000	0.6895000	conserved	K
5383	Chr12	110950000	111050000	0.9130400	conserved	K
5384	Chr12	114350000	114450000	0.7814400	specific	K
5385	Chr12	114900000	115000000	0.8391700	specific	K
5386	Chr12	115550000	115650000	0.7456200	conserved	K
5387	Chr12	116850000	116950000	0.9505900	conserved	K
5388	Chr12	117550000	117650000	0.8219100	conserved	K
5389	Chr12	118600000	118700000	0.8182000	specific	K
5390	Chr12	120700000	120800000	0.8031800	conserved	K
5391	Chr12	121150000	121250000	0.8008100	conserved	K
5392	Chr12	122800000	122900000	0.7904500	conserved	K
5393	Chr12	124100000	124200000	0.6982800	specific	K
5394	Chr12	124350000	124450000	0.8696400	specific	K
5395	Chr12	128700000	128800000	0.8749000	specific	K
5396	Chr12	129050000	129150000	0.7651200	conserved	K
5397	Chr12	129450000	129550000	0.7333600	specific	K
5398	Chr12	129700000	129800000	0.7962000	conserved	K
5399	Chr12	130150000	130250000	0.7298600	specific	K
5400	Chr12	130900000	131000000	0.8621400	specific	K
5401	Chr12	132850000	132950000	0.8717700	specific	K
5402	Chr12	133500000	133600000	0.6051000	conserved	K
5403	Chr12	133800000	133900000	0.7649600	specific	K
5404	Chr12	135050000	135150000	0.6049600	specific	K
5405	Chr12	135650000	135750000	0.6063000	specific	K
5406	Chr12	135850000	135950000	0.8133000	specific	K
5407	Chr12	136150000	136250000	0.7657200	specific	K
5408	Chr12	139100000	139200000	0.6594700	specific	K
5409	Chr12	140850000	140950000	0.8482700	specific	K
5410	Chr12	141100000	141200000	0.6757400	specific	K
5411	Chr12	143250000	143350000	0.6395800	specific	K
5412	Chr12	144000000	144100000	0.6236700	specific	K
5413	Chr12	144350000	144450000	0.4864300	specific	K
5414	Chr12	145350000	145450000	0.7651800	specific	K
5415	Chr12	147100000	147200000	0.6988300	specific	K
5416	Chr12	148200000	148300000	0.5429400	conserved	K
5417	Chr12	149150000	149250000	0.5557300	conserved	K
5418	Chr12	149600000	149700000	0.8665600	specific	K
5419	Chr12	150550000	150650000	0.9267200	specific	K
5420	Chr12	151600000	151700000	0.6339100	conserved	K
5421	Chr12	152500000	152600000	0.9471400	specific	K
5422	Chr12	153800000	153900000	0.8178300	specific	K
5423	Chr12	154200000	154300000	0.8333200	specific	K
5424	Chr12	154500000	154600000	0.6908600	specific	K
5425	Chr12	158500000	158600000	0.4025600	specific	K
5426	Chr12	159900000	160000000	0.5271300	conserved	K
5427	Chr12	161200000	161300000	0.7226100	specific	K
5428	Chr12	161800000	161900000	0.8384000	specific	K
5429	Chr12	162250000	162350000	0.4364700	conserved	K
5430	Chr12	163700000	163800000	0.3066000	conserved	K
5431	Chr12	163950000	164050000	0.2483300	specific	K
5432	Chr12	166400000	166500000	0.3013200	specific	K
5433	Chr12	166950000	167050000	0.4728800	conserved	K
5434	Chr12	168900000	169000000	0.4683800	conserved	K
5435	Chr12	169400000	169500000	0.1667300	specific	K
5436	Chr12	169650000	169750000	0.3158000	conserved	K
5437	Chr12	170350000	170450000	0.2433300	conserved	K
5438	Chr12	170750000	170850000	0.6474700	specific	K
5439	Chr12	171150000	171250000	0.3036400	conserved	K
5440	Chr12	171800000	171900000	0.2538900	conserved	K
5441	Chr12	5250000	5350000	0.5253500	conserved	K
5442	Chr12	6450000	6550000	0.4859000	conserved	K
5443	Chr12	16400000	16500000	0.7016100	specific	K
5444	Chr12	18900000	19000000	0.7369300	specific	K
5445	Chr12	20450000	20550000	0.7461000	specific	K
5446	Chr12	21500000	21600000	0.8684500	conserved	K
5447	Chr12	25450000	25550000	0.5261200	conserved	K
5448	Chr12	28450000	28550000	0.5551300	specific	K
5449	Chr12	30950000	31050000	0.6576700	specific	K
5450	Chr12	32400000	32500000	0.7536500	specific	K
5451	Chr12	35800000	35900000	0.5792200	conserved	K
5452	Chr12	37250000	37350000	0.7381900	conserved	K
5453	Chr12	38300000	38400000	0.7104600	conserved	K
5454	Chr12	40000000	40100000	0.5842700	conserved	K
5455	Chr12	44050000	44150000	0.6209800	conserved	K
5456	Chr12	48500000	48600000	0.9239600	specific	K
5457	Chr12	52300000	52400000	0.6884900	specific	K
5458	Chr12	54550000	54650000	0.7824800	conserved	K
5459	Chr12	63450000	63550000	0.7462900	conserved	K
5460	Chr12	68300000	68400000	0.7659200	specific	K
5461	Chr12	86000000	86100000	0.9176100	conserved	K
5462	Chr12	93350000	93450000	0.5957900	conserved	K
5463	Chr12	106300000	106400000	0.6985700	conserved	K
5464	Chr12	112200000	112300000	0.5998000	conserved	K
5465	Chr12	113000000	113100000	0.9098400	specific	K
5466	Chr12	123500000	123600000	0.7864400	conserved	K
5467	Chr12	125050000	125150000	0.6896500	specific	K
5468	Chr12	134350000	134450000	0.8040300	conserved	K
5469	Chr12	136600000	136700000	0.6332400	conserved	K
5470	Chr12	145900000	146000000	0.8337300	conserved	K
5471	Chr12	160850000	160950000	0.6895600	specific	K
5472	Chr12	165050000	165150000	0.4564900	conserved	K
5473	Chr12	165950000	166050000	0.5664900	conserved	K
5474	Chr12	167250000	167350000	0.3623000	conserved	K
5475	Chr12	168050000	168150000	0.2579600	specific	K
5476	Chr12	174350000	174450000	0.1669100	conserved	K
5477	Chr13	67050000	67150000	0.7978600	specific	K
5478	Chr13	25100000	25200000	0.7147200	specific	K
5479	Chr13	150900000	151000000	0.9598400	conserved	K
5480	Chr13	176100000	176200000	0.0838300	specific	K
5481	Chr13	192900000	193000000	0.2639300	specific	K
5482	Chr13	13550000	13650000	0.6534600	conserved	K
5483	Chr13	19900000	20000000	0.6995400	specific	K
5484	Chr13	26200000	26300000	0.7892800	specific	K
5485	Chr13	45000000	45100000	0.8646300	conserved	K
5486	Chr13	56600000	56700000	0.6588400	conserved	K
5487	Chr13	90150000	90250000	0.7694400	specific	K
5488	Chr13	91200000	91300000	0.7959200	conserved	K
5489	Chr13	104800000	104900000	0.9217800	conserved	K
5490	Chr13	115250000	115350000	0.8585400	specific	K
5491	Chr13	120500000	120600000	0.8665300	specific	K
5492	Chr13	130000000	130100000	0.8871100	conserved	K
5493	Chr13	135250000	135350000	0.9429300	conserved	K
5494	Chr13	138400000	138500000	0.7198300	specific	K
5495	Chr13	149850000	149950000	0.6390700	specific	K
5496	Chr13	170900000	171000000	0.4916200	specific	K
5497	Chr13	174050000	174150000	0.4463800	specific	K
5498	Chr13	191800000	191900000	0.2918800	specific	K
5499	Chr13	196050000	196150000	0.1915900	specific	K
5500	Chr13	2750000	2850000	0.1825600	specific	K
5501	Chr13	3450000	3550000	0.3373600	conserved	K
5502	Chr13	4450000	4550000	0.3203900	specific	K
5503	Chr13	4800000	4900000	0.4331000	conserved	K
5504	Chr13	5550000	5650000	0.5230500	conserved	K
5505	Chr13	8700000	8800000	0.6537000	specific	K
5506	Chr13	11750000	11850000	0.7224500	conserved	K
5507	Chr13	12300000	12400000	0.5177100	conserved	K
5508	Chr13	12700000	12800000	0.9208200	conserved	K
5509	Chr13	14100000	14200000	0.8507700	conserved	K
5510	Chr13	15200000	15300000	0.9833300	specific	K
5511	Chr13	16050000	16150000	0.7417200	conserved	K
5512	Chr13	18700000	18800000	0.6407100	conserved	K
5513	Chr13	19000000	19100000	0.7219200	conserved	K
5514	Chr13	19500000	19600000	0.6057700	specific	K
5515	Chr13	21050000	21150000	0.4729500	conserved	K
5516	Chr13	22250000	22350000	0.5067600	conserved	K
5517	Chr13	22650000	22750000	0.5074900	conserved	K
5518	Chr13	23100000	23200000	0.8416200	conserved	K
5519	Chr13	24750000	24850000	0.5636300	conserved	K
5520	Chr13	25550000	25650000	0.6943800	specific	K
5521	Chr13	28400000	28500000	0.6717400	conserved	K
5522	Chr13	28750000	28850000	0.6707800	conserved	K
5523	Chr13	29400000	29500000	0.7923600	specific	K
5524	Chr13	29950000	30050000	0.5905300	conserved	K
5525	Chr13	32100000	32200000	0.8150200	conserved	K
5526	Chr13	32850000	32950000	0.8783000	specific	K
5527	Chr13	34250000	34350000	0.7325300	conserved	K
5528	Chr13	34650000	34750000	0.5183900	specific	K
5529	Chr13	34950000	35050000	0.6435300	conserved	K
5530	Chr13	35250000	35350000	0.6116800	conserved	K
5531	Chr13	35850000	35950000	0.7220200	specific	K
5532	Chr13	38450000	38550000	0.8008200	specific	K
5533	Chr13	39450000	39550000	0.6408300	conserved	K
5534	Chr13	40150000	40250000	0.7077500	specific	K
5535	Chr13	40750000	40850000	0.8536000	specific	K
5536	Chr13	41450000	41550000	0.6909900	conserved	K
5537	Chr13	41800000	41900000	0.7979100	conserved	K
5538	Chr13	44250000	44350000	0.7327000	specific	K
5539	Chr13	44600000	44700000	0.8839700	specific	K
5540	Chr13	45650000	45750000	0.8346200	conserved	K
5541	Chr13	45950000	46050000	0.6026800	specific	K
5542	Chr13	46850000	46950000	0.6875600	conserved	K
5543	Chr13	48750000	48850000	0.6882900	conserved	K
5544	Chr13	49850000	49950000	0.8166600	specific	K
5545	Chr13	52000000	52100000	0.9114300	specific	K
5546	Chr13	52200000	52300000	0.9070500	conserved	K
5547	Chr13	53300000	53400000	0.8739100	specific	K
5548	Chr13	53850000	53950000	0.4558500	specific	K
5549	Chr13	54250000	54350000	0.4903400	specific	K
5550	Chr13	55700000	55800000	0.9670700	specific	K
5551	Chr13	56150000	56250000	0.8985000	specific	K
5552	Chr13	57100000	57200000	0.7568300	conserved	K
5553	Chr13	61000000	61100000	0.8133100	conserved	K
5554	Chr13	61700000	61800000	0.7019500	conserved	K
5555	Chr13	62100000	62200000	0.7793500	conserved	K
5556	Chr13	64150000	64250000	0.6295900	conserved	K
5557	Chr13	64850000	64950000	0.6913700	specific	K
5558	Chr13	65700000	65800000	0.6963800	conserved	K
5559	Chr13	68650000	68750000	0.8441500	conserved	K
5560	Chr13	69300000	69400000	0.8206400	specific	K
5561	Chr13	69650000	69750000	0.9715600	conserved	K
5562	Chr13	71150000	71250000	0.7793000	conserved	K
5563	Chr13	71650000	71750000	0.8466700	specific	K
5564	Chr13	74500000	74600000	0.9504200	specific	K
5565	Chr13	75600000	75700000	0.8375100	specific	K
5566	Chr13	76100000	76200000	0.7792400	specific	K
5567	Chr13	78300000	78400000	0.5474900	conserved	K
5568	Chr13	79750000	79850000	0.7882600	conserved	K
5569	Chr13	80400000	80500000	0.5927300	conserved	K
5570	Chr13	80950000	81050000	0.8484200	specific	K
5571	Chr13	82050000	82150000	0.7900500	specific	K
5572	Chr13	83700000	83800000	0.8154900	specific	K
5573	Chr13	84350000	84450000	0.6885700	conserved	K
5574	Chr13	85300000	85400000	0.9770300	specific	K
5575	Chr13	87400000	87500000	0.9694400	specific	K
5576	Chr13	88700000	88800000	0.8683700	conserved	K
5577	Chr13	92000000	92100000	0.8793900	conserved	K
5578	Chr13	93750000	93850000	0.8368400	conserved	K
5579	Chr13	95000000	95100000	0.8172000	conserved	K
5580	Chr13	96050000	96150000	0.9256700	conserved	K
5581	Chr13	97700000	97800000	0.8405600	conserved	K
5582	Chr13	99450000	99550000	0.9667400	specific	K
5583	Chr13	103000000	103100000	0.8772000	conserved	K
5584	Chr13	103600000	103700000	0.8606200	conserved	K
5585	Chr13	105950000	106050000	0.8415300	specific	K
5586	Chr13	107050000	107150000	0.7966700	specific	K
5587	Chr13	108300000	108400000	0.8294100	specific	K
5588	Chr13	108650000	108750000	0.6392000	specific	K
5589	Chr13	108900000	109000000	0.8602900	conserved	K
5590	Chr13	109550000	109650000	0.7587700	conserved	K
5591	Chr13	110750000	110850000	0.8439400	specific	K
5592	Chr13	112950000	113050000	0.7625100	conserved	K
5593	Chr13	114650000	114750000	0.7812400	conserved	K
5594	Chr13	116450000	116550000	0.8959900	specific	K
5595	Chr13	117550000	117650000	0.9581000	conserved	K
5596	Chr13	118750000	118850000	0.9098400	specific	K
5597	Chr13	119400000	119500000	0.9722600	conserved	K
5598	Chr13	122800000	122900000	0.8605000	conserved	K
5599	Chr13	123400000	123500000	0.8241100	specific	K
5600	Chr13	124300000	124400000	0.8367600	conserved	K
5601	Chr13	124900000	125000000	0.7852300	conserved	K
5602	Chr13	125550000	125650000	0.8541800	conserved	K
5603	Chr13	127050000	127150000	0.7407200	specific	K
5604	Chr13	128700000	128800000	0.7692300	specific	K
5605	Chr13	129450000	129550000	0.5399300	conserved	K
5606	Chr13	131700000	131800000	0.8239600	conserved	K
5607	Chr13	132600000	132700000	0.9171700	specific	K
5608	Chr13	133900000	134000000	0.6180500	conserved	K
5609	Chr13	136100000	136200000	0.7850000	specific	K
5610	Chr13	136550000	136650000	0.8401800	conserved	K
5611	Chr13	136900000	137000000	0.7888000	conserved	K
5612	Chr13	137800000	137900000	0.9405700	conserved	K
5613	Chr13	138100000	138200000	0.6885700	specific	K
5614	Chr13	138800000	138900000	0.5839600	conserved	K
5615	Chr13	139950000	140050000	0.8613300	specific	K
5616	Chr13	140700000	140800000	0.8365800	specific	K
5617	Chr13	140950000	141050000	0.8121300	specific	K
5618	Chr13	142150000	142250000	0.8364700	specific	K
5619	Chr13	143050000	143150000	0.9154900	specific	K
5620	Chr13	143900000	144000000	0.7926500	conserved	K
5621	Chr13	145300000	145400000	0.6679700	conserved	K
5622	Chr13	146450000	146550000	0.8560500	conserved	K
5623	Chr13	147450000	147550000	0.9432400	specific	K
5624	Chr13	148550000	148650000	0.8123300	specific	K
5625	Chr13	152550000	152650000	0.8268500	specific	K
5626	Chr13	152950000	153050000	0.6571400	specific	K
5627	Chr13	153300000	153400000	0.5235100	conserved	K
5628	Chr13	154000000	154100000	0.6778200	specific	K
5629	Chr13	155050000	155150000	0.7064300	specific	K
5630	Chr13	155500000	155600000	0.8231900	specific	K
5631	Chr13	155800000	155900000	0.7410800	conserved	K
5632	Chr13	156350000	156450000	0.7295200	specific	K
5633	Chr13	156750000	156850000	0.7791800	specific	K
5634	Chr13	158550000	158650000	0.5904000	specific	K
5635	Chr13	159200000	159300000	0.5847200	conserved	K
5636	Chr13	159700000	159800000	0.7183500	conserved	K
5637	Chr13	165000000	165100000	0.8354100	specific	K
5638	Chr13	167150000	167250000	0.4330400	specific	K
5639	Chr13	169200000	169300000	0.4584400	specific	K
5640	Chr13	169650000	169750000	0.3891300	specific	K
5641	Chr13	170000000	170100000	0.3557400	specific	K
5642	Chr13	170450000	170550000	0.4581900	specific	K
5643	Chr13	171300000	171400000	0.6079000	specific	K
5644	Chr13	172800000	172900000	0.3231400	specific	K
5645	Chr13	173350000	173450000	0.5385100	specific	K
5646	Chr13	174700000	174800000	0.3279300	specific	K
5647	Chr13	175850000	175950000	0.3573500	specific	K
5648	Chr13	176550000	176650000	0.3986600	specific	K
5649	Chr13	177400000	177500000	0.5690800	specific	K
5650	Chr13	178100000	178200000	0.2391600	specific	K
5651	Chr13	178650000	178750000	0.6503200	specific	K
5652	Chr13	180400000	180500000	0.3620900	specific	K
5653	Chr13	185050000	185150000	0.4472400	specific	K
5654	Chr13	187300000	187400000	0.3176000	specific	K
