line	Chrs	start	end	TEcoverage	genome
5058	Chr11	121550000	121650000	0.7822600	K
5059	Chr11	144650000	144750000	0.3991800	K
5060	Chr11	162500000	162600000	0.5815800	K
5061	Chr11	163500000	163600000	0.3571400	K
5062	Chr11	164550000	164650000	0.6076100	K
5063	Chr11	174000000	174100000	0.4795200	K
5064	Chr11	1350000	1450000	0.2315400	K
5065	Chr11	1650000	1750000	0.1114300	K
5066	Chr11	2750000	2850000	0.5862800	K
5067	Chr11	3250000	3350000	0.2369100	K
5068	Chr11	3850000	3950000	0.3453100	K
5069	Chr11	4550000	4650000	0.5203800	K
5070	Chr11	5350000	5450000	0.5917700	K
5071	Chr11	7650000	7750000	0.7685700	K
5072	Chr11	8750000	8850000	0.6879800	K
5073	Chr11	9550000	9650000	0.4174400	K
5074	Chr11	10650000	10750000	0.4401700	K
5075	Chr11	11250000	11350000	0.5191700	K
5076	Chr11	12650000	12750000	0.6361400	K
5077	Chr11	13450000	13550000	0.6319700	K
5078	Chr11	14400000	14500000	0.6585300	K
5079	Chr11	16850000	16950000	0.5838300	K
5080	Chr11	18550000	18650000	0.7535800	K
5081	Chr11	22400000	22500000	0.6536000	K
5082	Chr11	23550000	23650000	0.5458400	K
5083	Chr11	25600000	25700000	0.7866200	K
5084	Chr11	27000000	27100000	0.7189500	K
5085	Chr11	28100000	28200000	0.8399400	K
5086	Chr11	28900000	29000000	0.9679300	K
5087	Chr11	31900000	32000000	0.8696000	K
5088	Chr11	33000000	33100000	0.7034800	K
5089	Chr11	33400000	33500000	0.9258200	K
5090	Chr11	34650000	34750000	0.6371000	K
5091	Chr11	34900000	35000000	0.6020400	K
5092	Chr11	36950000	37050000	0.6411100	K
5093	Chr11	39000000	39100000	0.6789200	K
5094	Chr11	39400000	39500000	0.7598500	K
5095	Chr11	43700000	43800000	0.8290000	K
5096	Chr11	44900000	45000000	0.8883900	K
5097	Chr11	45650000	45750000	0.8428300	K
5098	Chr11	46200000	46300000	0.8801700	K
5099	Chr11	47350000	47450000	0.9841700	K
5100	Chr11	48750000	48850000	0.9429200	K
5101	Chr11	49400000	49500000	0.9574300	K
5102	Chr11	50500000	50600000	0.9775600	K
5103	Chr11	55900000	56000000	0.7258500	K
5104	Chr11	58100000	58200000	0.9455000	K
5105	Chr11	59850000	59950000	0.7102700	K
5106	Chr11	60500000	60600000	0.7504700	K
5107	Chr11	60850000	60950000	0.3786000	K
5108	Chr11	61200000	61300000	0.8041900	K
5109	Chr11	62350000	62450000	0.8203800	K
5110	Chr11	63150000	63250000	0.6987800	K
5111	Chr11	63750000	63850000	0.9082900	K
5112	Chr11	64300000	64400000	0.6417300	K
5113	Chr11	68000000	68100000	0.8123700	K
5114	Chr11	68600000	68700000	0.7239600	K
5115	Chr11	70600000	70700000	0.9225000	K
5116	Chr11	71900000	72000000	0.7657100	K
5117	Chr11	73600000	73700000	0.9145900	K
5118	Chr11	73850000	73950000	0.9633300	K
5119	Chr11	74950000	75050000	0.9535300	K
5120	Chr11	75950000	76050000	0.6195100	K
5121	Chr11	77400000	77500000	0.7605400	K
5122	Chr11	78100000	78200000	0.8064200	K
5123	Chr11	78750000	78850000	0.9547700	K
5124	Chr11	79750000	79850000	0.9148100	K
5125	Chr11	80200000	80300000	0.8873400	K
5126	Chr11	82700000	82800000	0.7856000	K
5127	Chr11	83550000	83650000	0.7431000	K
5128	Chr11	84000000	84100000	0.6335100	K
5129	Chr11	84450000	84550000	0.5593400	K
5130	Chr11	86500000	86600000	0.7158500	K
5131	Chr11	87900000	88000000	0.7568500	K
5132	Chr11	90500000	90600000	0.9596300	K
5133	Chr11	92000000	92100000	0.8235300	K
5134	Chr11	92350000	92450000	0.8869400	K
5135	Chr11	93150000	93250000	0.5816100	K
5136	Chr11	93500000	93600000	0.8143200	K
5137	Chr11	95100000	95200000	0.8683800	K
5138	Chr11	97850000	97950000	0.3594600	K
5139	Chr11	98650000	98750000	0.8176500	K
5140	Chr11	99800000	99900000	0.7686200	K
5141	Chr11	100350000	100450000	0.7813100	K
5142	Chr11	101750000	101850000	0.9402700	K
5143	Chr11	104150000	104250000	0.8786500	K
5144	Chr11	108050000	108150000	0.6682100	K
5145	Chr11	108900000	109000000	0.9418800	K
5146	Chr11	111200000	111300000	0.7563700	K
5147	Chr11	115650000	115750000	0.6611600	K
5148	Chr11	116100000	116200000	0.7568900	K
5149	Chr11	116950000	117050000	0.5578600	K
5150	Chr11	120450000	120550000	0.7863200	K
5151	Chr11	122250000	122350000	0.5968000	K
5152	Chr11	122850000	122950000	0.7572300	K
5153	Chr11	123050000	123150000	0.6434700	K
5154	Chr11	123550000	123650000	0.8009400	K
5155	Chr11	123950000	124050000	0.7082700	K
5156	Chr11	124300000	124400000	0.8154100	K
5157	Chr11	124900000	125000000	0.8578300	K
5158	Chr11	125400000	125500000	0.7341700	K
5159	Chr11	126350000	126450000	0.7819600	K
5160	Chr11	126700000	126800000	0.6541600	K
5161	Chr11	128100000	128200000	0.8436300	K
5162	Chr11	128750000	128850000	0.9044500	K
5163	Chr11	130500000	130600000	0.7355500	K
5164	Chr11	131950000	132050000	0.8667700	K
5165	Chr11	133250000	133350000	0.7968100	K
5166	Chr11	135300000	135400000	0.7828500	K
5167	Chr11	136000000	136100000	0.5754000	K
5168	Chr11	137100000	137200000	0.8320600	K
5169	Chr11	137400000	137500000	0.5530500	K
5170	Chr11	139050000	139150000	0.6687400	K
5171	Chr11	141200000	141300000	0.8339000	K
5172	Chr11	141900000	142000000	0.7751500	K
5173	Chr11	142850000	142950000	0.5155200	K
5174	Chr11	143850000	143950000	0.6651600	K
5175	Chr11	145600000	145700000	0.6584800	K
5176	Chr11	145950000	146050000	0.3793000	K
5177	Chr11	147550000	147650000	0.6427400	K
5178	Chr11	148550000	148650000	0.7985900	K
5179	Chr11	149650000	149750000	0.4985100	K
5180	Chr11	151900000	152000000	0.3036000	K
5181	Chr11	152150000	152250000	0.5297500	K
5182	Chr11	153450000	153550000	0.5344400	K
5183	Chr11	154400000	154500000	0.7996800	K
5184	Chr11	155050000	155150000	0.5426300	K
5185	Chr11	155550000	155650000	0.5602300	K
5186	Chr11	155750000	155850000	0.4072100	K
5187	Chr11	156350000	156450000	0.7094300	K
5188	Chr11	157100000	157200000	0.9349600	K
5189	Chr11	157400000	157500000	0.7202500	K
5190	Chr11	158200000	158300000	0.3699500	K
5191	Chr11	158800000	158900000	0.6489100	K
5192	Chr11	160250000	160350000	0.4526300	K
5193	Chr11	161150000	161250000	0.6044100	K
5194	Chr11	162200000	162300000	0.6183400	K
5195	Chr11	163700000	163800000	0.5172300	K
5196	Chr11	164850000	164950000	0.4920000	K
5197	Chr11	165150000	165250000	0.4337800	K
5198	Chr11	165900000	166000000	0.3913200	K
5199	Chr11	166950000	167050000	0.5148300	K
5200	Chr11	169200000	169300000	0.4067600	K
5201	Chr11	170250000	170350000	0.6410200	K
5202	Chr11	171000000	171100000	0.7302700	K
5203	Chr11	171300000	171400000	0.5838400	K
5204	Chr11	172150000	172250000	0.5478400	K
5205	Chr11	174650000	174750000	0.2264200	K
5206	Chr11	175200000	175300000	0.4179100	K
5207	Chr11	177900000	178000000	0.3234000	K
5208	Chr11	179400000	179500000	0.3533000	K
5209	Chr11	181250000	181350000	0.2922800	K
5210	Chr11	182300000	182400000	0.5628600	K
5211	Chr11	182750000	182850000	0.1144300	K
5212	Chr11	183600000	183700000	0.2543600	K
5213	Chr11	186200000	186300000	0.2883600	K
5214	Chr11	0	50000	0.4119000	K
5215	Chr11	400000	500000	0.3419600	K
5216	Chr11	3550000	3650000	0.3458400	K
5217	Chr11	4850000	4950000	0.4672000	K
5218	Chr11	6050000	6150000	0.6451400	K
5219	Chr11	6700000	6800000	0.7508800	K
5220	Chr11	9050000	9150000	0.5473300	K
5221	Chr11	17700000	17800000	0.7585000	K
5222	Chr11	18100000	18200000	0.6742300	K
5223	Chr11	19150000	19250000	0.4679000	K
5224	Chr11	19950000	20050000	0.7672700	K
5225	Chr11	20600000	20700000	0.5998200	K
5226	Chr11	22050000	22150000	0.5214800	K
5227	Chr11	26500000	26600000	0.5908100	K
5228	Chr11	38300000	38400000	0.7377500	K
5229	Chr11	41550000	41650000	0.6824300	K
5230	Chr11	43000000	43100000	0.9298200	K
5231	Chr11	45250000	45350000	0.9824900	K
5232	Chr11	51250000	51350000	0.8858400	K
5233	Chr11	53500000	53600000	0.9173300	K
5234	Chr11	55600000	55700000	0.7929800	K
5235	Chr11	56650000	56750000	0.7139800	K
5236	Chr11	57700000	57800000	0.8162300	K
5237	Chr11	59400000	59500000	0.9201300	K
5238	Chr11	68300000	68400000	0.7440700	K
5239	Chr11	71050000	71150000	0.9075100	K
5240	Chr11	89150000	89250000	0.8784700	K
5241	Chr11	91500000	91600000	0.8318600	K
5242	Chr11	92800000	92900000	0.7482000	K
5243	Chr11	93850000	93950000	0.6257100	K
5244	Chr11	96500000	96600000	0.9117400	K
5245	Chr11	97000000	97100000	0.9483900	K
5246	Chr11	107100000	107200000	0.6952000	K
5247	Chr11	108400000	108500000	0.7539100	K
5248	Chr11	113000000	113100000	0.6869200	K
5249	Chr11	113650000	113750000	0.7721900	K
5250	Chr11	117850000	117950000	0.6367100	K
5251	Chr11	119950000	120050000	0.9638800	K
5252	Chr11	129900000	130000000	0.6959300	K
5253	Chr11	133850000	133950000	0.3684800	K
5254	Chr11	134900000	135000000	0.6000000	K
5255	Chr11	138300000	138400000	0.3551100	K
5256	Chr11	139600000	139700000	0.7712900	K
5257	Chr11	140000000	140100000	0.7853100	K
5258	Chr11	140800000	140900000	0.5342100	K
5259	Chr11	144850000	144950000	0.6109300	K
5260	Chr11	146950000	147050000	0.7442300	K
5261	Chr11	149050000	149150000	0.4547100	K
5262	Chr11	150350000	150450000	0.3895100	K
5263	Chr11	153900000	154000000	0.5235200	K
5264	Chr11	159150000	159250000	0.2737800	K
5265	Chr11	166350000	166450000	0.5275700	K
5266	Chr11	167400000	167500000	0.1946000	K
5267	Chr11	168850000	168950000	0.5532600	K
5268	Chr11	171600000	171700000	0.4984300	K
5269	Chr11	172500000	172600000	0.3741700	K
5270	Chr11	174200000	174300000	0.4723200	K
5271	Chr11	176950000	177050000	0.1683800	K
5272	Chr11	186800000	186900000	0.4403700	K
5273	Chr12	25100000	25200000	0.6315200	K
5274	Chr12	109000000	109100000	0.7755700	K
5275	Chr12	125750000	125850000	0.6867000	K
5276	Chr12	150900000	151000000	0.9685300	K
5277	Chr12	159350000	159450000	0.6199600	K
5278	Chr12	13550000	13650000	0.5588600	K
5279	Chr12	14600000	14700000	0.7889000	K
5280	Chr12	17800000	17900000	0.5587600	K
5281	Chr12	51300000	51400000	0.8403200	K
5282	Chr12	68100000	68200000	0.6502600	K
5283	Chr12	69200000	69300000	0.8648500	K
5284	Chr12	82750000	82850000	0.9372200	K
5285	Chr12	102700000	102800000	0.8910600	K
5286	Chr12	119500000	119600000	0.6481900	K
5287	Chr12	126850000	126950000	0.7301400	K
5288	Chr12	137350000	137450000	0.6515900	K
5289	Chr12	141500000	141600000	0.6419800	K
5290	Chr12	144650000	144750000	0.7435000	K
5291	Chr12	157250000	157350000	0.6175500	K
5292	Chr12	164600000	164700000	0.4099400	K
5293	Chr12	3000000	3100000	0.4704200	K
5294	Chr12	3600000	3700000	0.1740800	K
5295	Chr12	4500000	4600000	0.4374000	K
5296	Chr12	5850000	5950000	0.4264200	K
5297	Chr12	7150000	7250000	0.6536700	K
5298	Chr12	7950000	8050000	0.4519400	K
5299	Chr12	8600000	8700000	0.5489000	K
5300	Chr12	9150000	9250000	0.6886800	K
5301	Chr12	10600000	10700000	0.4048500	K
5302	Chr12	10800000	10900000	0.3539400	K
5303	Chr12	11250000	11350000	0.6480200	K
5304	Chr12	11600000	11700000	0.6116000	K
5305	Chr12	14200000	14300000	0.8783000	K
5306	Chr12	15500000	15600000	0.5436800	K
5307	Chr12	17100000	17200000	0.9801100	K
5308	Chr12	17350000	17450000	0.7476000	K
5309	Chr12	18600000	18700000	0.8271600	K
5310	Chr12	21750000	21850000	0.4943000	K
5311	Chr12	22250000	22350000	0.7534600	K
5312	Chr12	22650000	22750000	0.6990600	K
5313	Chr12	23250000	23350000	0.3701000	K
5314	Chr12	23650000	23750000	0.5262600	K
5315	Chr12	24600000	24700000	0.6607200	K
5316	Chr12	26450000	26550000	0.7099000	K
5317	Chr12	27050000	27150000	0.5934900	K
5318	Chr12	27500000	27600000	0.5733700	K
5319	Chr12	28900000	29000000	0.2195000	K
5320	Chr12	29600000	29700000	0.5984500	K
5321	Chr12	30050000	30150000	0.7080300	K
5322	Chr12	30600000	30700000	0.6266200	K
5323	Chr12	32850000	32950000	0.7380900	K
5324	Chr12	33750000	33850000	0.6781400	K
5325	Chr12	34700000	34800000	0.5063500	K
5326	Chr12	35450000	35550000	0.5346400	K
5327	Chr12	36250000	36350000	0.5881500	K
5328	Chr12	36900000	37000000	0.7662200	K
5329	Chr12	37800000	37900000	0.7187200	K
5330	Chr12	39250000	39350000	0.6011000	K
5331	Chr12	42000000	42100000	0.8212800	K
5332	Chr12	42500000	42600000	0.8206900	K
5333	Chr12	44750000	44850000	0.9678100	K
5334	Chr12	48850000	48950000	0.7379700	K
5335	Chr12	49350000	49450000	0.8005800	K
5336	Chr12	50400000	50500000	0.9011700	K
5337	Chr12	55400000	55500000	0.8821500	K
5338	Chr12	56050000	56150000	0.6102700	K
5339	Chr12	56400000	56500000	0.8842100	K
5340	Chr12	57100000	57200000	0.8410300	K
5341	Chr12	57400000	57500000	0.7404100	K
5342	Chr12	58500000	58600000	0.9364700	K
5343	Chr12	58850000	58950000	0.7394200	K
5344	Chr12	59350000	59450000	0.8472200	K
5345	Chr12	60350000	60450000	0.8321800	K
5346	Chr12	60900000	61000000	0.7312800	K
5347	Chr12	61250000	61350000	0.8214800	K
5348	Chr12	62500000	62600000	0.9904300	K
5349	Chr12	65100000	65200000	0.7692700	K
5350	Chr12	67350000	67450000	0.6457200	K
5351	Chr12	70450000	70550000	0.8786100	K
5352	Chr12	71150000	71250000	0.8417600	K
5353	Chr12	71600000	71700000	0.9298000	K
5354	Chr12	72950000	73050000	0.9565300	K
5355	Chr12	73700000	73800000	0.9238500	K
5356	Chr12	74550000	74650000	0.9287200	K
5357	Chr12	75600000	75700000	0.9544900	K
5358	Chr12	78350000	78450000	0.9607400	K
5359	Chr12	79200000	79300000	0.9134400	K
5360	Chr12	79400000	79500000	0.9534200	K
5361	Chr12	80400000	80500000	0.8085100	K
5362	Chr12	83950000	84050000	0.9268000	K
5363	Chr12	84800000	84900000	0.8839600	K
5364	Chr12	86300000	86400000	0.9245500	K
5365	Chr12	89600000	89700000	0.9655100	K
5366	Chr12	90650000	90750000	0.7879800	K
5367	Chr12	92750000	92850000	0.9069300	K
5368	Chr12	93800000	93900000	0.7503900	K
5369	Chr12	94800000	94900000	0.8564900	K
5370	Chr12	97050000	97150000	0.9288700	K
5371	Chr12	97600000	97700000	0.8345100	K
5372	Chr12	98300000	98400000	0.8725600	K
5373	Chr12	98650000	98750000	0.6948500	K
5374	Chr12	99150000	99250000	0.8200400	K
5375	Chr12	99800000	99900000	0.8551200	K
5376	Chr12	100700000	100800000	0.9714900	K
5377	Chr12	102100000	102200000	0.8749700	K
5378	Chr12	105300000	105400000	0.8637900	K
5379	Chr12	105950000	106050000	0.6763200	K
5380	Chr12	107150000	107250000	0.7100600	K
5381	Chr12	107550000	107650000	0.6182300	K
5382	Chr12	108450000	108550000	0.6895000	K
5383	Chr12	110950000	111050000	0.9130400	K
5384	Chr12	114350000	114450000	0.7814400	K
5385	Chr12	114900000	115000000	0.8391700	K
5386	Chr12	115550000	115650000	0.7456200	K
5387	Chr12	116850000	116950000	0.9505900	K
5388	Chr12	117550000	117650000	0.8219100	K
5389	Chr12	118600000	118700000	0.8182000	K
5390	Chr12	120700000	120800000	0.8031800	K
5391	Chr12	121150000	121250000	0.8008100	K
5392	Chr12	122800000	122900000	0.7904500	K
5393	Chr12	124100000	124200000	0.6982800	K
5394	Chr12	124350000	124450000	0.8696400	K
5395	Chr12	128700000	128800000	0.8749000	K
5396	Chr12	129050000	129150000	0.7651200	K
5397	Chr12	129450000	129550000	0.7333600	K
5398	Chr12	129700000	129800000	0.7962000	K
5399	Chr12	130150000	130250000	0.7298600	K
5400	Chr12	130900000	131000000	0.8621400	K
5401	Chr12	132850000	132950000	0.8717700	K
5402	Chr12	133500000	133600000	0.6051000	K
5403	Chr12	133800000	133900000	0.7649600	K
5404	Chr12	135050000	135150000	0.6049600	K
5405	Chr12	135650000	135750000	0.6063000	K
5406	Chr12	135850000	135950000	0.8133000	K
5407	Chr12	136150000	136250000	0.7657200	K
5408	Chr12	139100000	139200000	0.6594700	K
5409	Chr12	140850000	140950000	0.8482700	K
5410	Chr12	141100000	141200000	0.6757400	K
5411	Chr12	143250000	143350000	0.6395800	K
5412	Chr12	144000000	144100000	0.6236700	K
5413	Chr12	144350000	144450000	0.4864300	K
5414	Chr12	145350000	145450000	0.7651800	K
5415	Chr12	147100000	147200000	0.6988300	K
5416	Chr12	148200000	148300000	0.5429400	K
5417	Chr12	149150000	149250000	0.5557300	K
5418	Chr12	149600000	149700000	0.8665600	K
5419	Chr12	150550000	150650000	0.9267200	K
5420	Chr12	151600000	151700000	0.6339100	K
5421	Chr12	152500000	152600000	0.9471400	K
5422	Chr12	153800000	153900000	0.8178300	K
5423	Chr12	154200000	154300000	0.8333200	K
5424	Chr12	154500000	154600000	0.6908600	K
5425	Chr12	158500000	158600000	0.4025600	K
5426	Chr12	159900000	160000000	0.5271300	K
5427	Chr12	161200000	161300000	0.7226100	K
5428	Chr12	161800000	161900000	0.8384000	K
5429	Chr12	162250000	162350000	0.4364700	K
5430	Chr12	163700000	163800000	0.3066000	K
5431	Chr12	163950000	164050000	0.2483300	K
5432	Chr12	166400000	166500000	0.3013200	K
5433	Chr12	166950000	167050000	0.4728800	K
5434	Chr12	168900000	169000000	0.4683800	K
5435	Chr12	169400000	169500000	0.1667300	K
5436	Chr12	169650000	169750000	0.3158000	K
5437	Chr12	170350000	170450000	0.2433300	K
5438	Chr12	170750000	170850000	0.6474700	K
5439	Chr12	171150000	171250000	0.3036400	K
5440	Chr12	171800000	171900000	0.2538900	K
5441	Chr12	5250000	5350000	0.5253500	K
5442	Chr12	6450000	6550000	0.4859000	K
5443	Chr12	16400000	16500000	0.7016100	K
5444	Chr12	18900000	19000000	0.7369300	K
5445	Chr12	20450000	20550000	0.7461000	K
5446	Chr12	21500000	21600000	0.8684500	K
5447	Chr12	25450000	25550000	0.5261200	K
5448	Chr12	28450000	28550000	0.5551300	K
5449	Chr12	30950000	31050000	0.6576700	K
5450	Chr12	32400000	32500000	0.7536500	K
5451	Chr12	35800000	35900000	0.5792200	K
5452	Chr12	37250000	37350000	0.7381900	K
5453	Chr12	38300000	38400000	0.7104600	K
5454	Chr12	40000000	40100000	0.5842700	K
5455	Chr12	44050000	44150000	0.6209800	K
5456	Chr12	48500000	48600000	0.9239600	K
5457	Chr12	52300000	52400000	0.6884900	K
5458	Chr12	54550000	54650000	0.7824800	K
5459	Chr12	63450000	63550000	0.7462900	K
5460	Chr12	68300000	68400000	0.7659200	K
5461	Chr12	86000000	86100000	0.9176100	K
5462	Chr12	93350000	93450000	0.5957900	K
5463	Chr12	106300000	106400000	0.6985700	K
5464	Chr12	112200000	112300000	0.5998000	K
5465	Chr12	113000000	113100000	0.9098400	K
5466	Chr12	123500000	123600000	0.7864400	K
5467	Chr12	125050000	125150000	0.6896500	K
5468	Chr12	134350000	134450000	0.8040300	K
5469	Chr12	136600000	136700000	0.6332400	K
5470	Chr12	145900000	146000000	0.8337300	K
5471	Chr12	160850000	160950000	0.6895600	K
5472	Chr12	165050000	165150000	0.4564900	K
5473	Chr12	165950000	166050000	0.5664900	K
5474	Chr12	167250000	167350000	0.3623000	K
5475	Chr12	168050000	168150000	0.2579600	K
5476	Chr12	174350000	174450000	0.1669100	K
5477	Chr13	67050000	67150000	0.7978600	K
5478	Chr13	25100000	25200000	0.7147200	K
5479	Chr13	150900000	151000000	0.9598400	K
5480	Chr13	176100000	176200000	0.0838300	K
5481	Chr13	192900000	193000000	0.2639300	K
5482	Chr13	13550000	13650000	0.6534600	K
5483	Chr13	19900000	20000000	0.6995400	K
5484	Chr13	26200000	26300000	0.7892800	K
5485	Chr13	45000000	45100000	0.8646300	K
5486	Chr13	56600000	56700000	0.6588400	K
5487	Chr13	90150000	90250000	0.7694400	K
5488	Chr13	91200000	91300000	0.7959200	K
5489	Chr13	104800000	104900000	0.9217800	K
5490	Chr13	115250000	115350000	0.8585400	K
5491	Chr13	120500000	120600000	0.8665300	K
5492	Chr13	130000000	130100000	0.8871100	K
5493	Chr13	135250000	135350000	0.9429300	K
5494	Chr13	138400000	138500000	0.7198300	K
5495	Chr13	149850000	149950000	0.6390700	K
5496	Chr13	170900000	171000000	0.4916200	K
5497	Chr13	174050000	174150000	0.4463800	K
5498	Chr13	191800000	191900000	0.2918800	K
5499	Chr13	196050000	196150000	0.1915900	K
5500	Chr13	2750000	2850000	0.1825600	K
5501	Chr13	3450000	3550000	0.3373600	K
5502	Chr13	4450000	4550000	0.3203900	K
5503	Chr13	4800000	4900000	0.4331000	K
5504	Chr13	5550000	5650000	0.5230500	K
5505	Chr13	8700000	8800000	0.6537000	K
5506	Chr13	11750000	11850000	0.7224500	K
5507	Chr13	12300000	12400000	0.5177100	K
5508	Chr13	12700000	12800000	0.9208200	K
5509	Chr13	14100000	14200000	0.8507700	K
5510	Chr13	15200000	15300000	0.9833300	K
5511	Chr13	16050000	16150000	0.7417200	K
5512	Chr13	18700000	18800000	0.6407100	K
5513	Chr13	19000000	19100000	0.7219200	K
5514	Chr13	19500000	19600000	0.6057700	K
5515	Chr13	21050000	21150000	0.4729500	K
5516	Chr13	22250000	22350000	0.5067600	K
5517	Chr13	22650000	22750000	0.5074900	K
5518	Chr13	23100000	23200000	0.8416200	K
5519	Chr13	24750000	24850000	0.5636300	K
5520	Chr13	25550000	25650000	0.6943800	K
5521	Chr13	28400000	28500000	0.6717400	K
5522	Chr13	28750000	28850000	0.6707800	K
5523	Chr13	29400000	29500000	0.7923600	K
5524	Chr13	29950000	30050000	0.5905300	K
5525	Chr13	32100000	32200000	0.8150200	K
5526	Chr13	32850000	32950000	0.8783000	K
5527	Chr13	34250000	34350000	0.7325300	K
5528	Chr13	34650000	34750000	0.5183900	K
5529	Chr13	34950000	35050000	0.6435300	K
5530	Chr13	35250000	35350000	0.6116800	K
5531	Chr13	35850000	35950000	0.7220200	K
5532	Chr13	38450000	38550000	0.8008200	K
5533	Chr13	39450000	39550000	0.6408300	K
5534	Chr13	40150000	40250000	0.7077500	K
5535	Chr13	40750000	40850000	0.8536000	K
5536	Chr13	41450000	41550000	0.6909900	K
5537	Chr13	41800000	41900000	0.7979100	K
5538	Chr13	44250000	44350000	0.7327000	K
5539	Chr13	44600000	44700000	0.8839700	K
5540	Chr13	45650000	45750000	0.8346200	K
5541	Chr13	45950000	46050000	0.6026800	K
5542	Chr13	46850000	46950000	0.6875600	K
5543	Chr13	48750000	48850000	0.6882900	K
5544	Chr13	49850000	49950000	0.8166600	K
5545	Chr13	52000000	52100000	0.9114300	K
5546	Chr13	52200000	52300000	0.9070500	K
5547	Chr13	53300000	53400000	0.8739100	K
5548	Chr13	53850000	53950000	0.4558500	K
5549	Chr13	54250000	54350000	0.4903400	K
5550	Chr13	55700000	55800000	0.9670700	K
5551	Chr13	56150000	56250000	0.8985000	K
5552	Chr13	57100000	57200000	0.7568300	K
5553	Chr13	61000000	61100000	0.8133100	K
5554	Chr13	61700000	61800000	0.7019500	K
5555	Chr13	62100000	62200000	0.7793500	K
