line	name	dist	year	genome	type
43738	LTR-TE22749	5.50	3.92857	K	Gypsy
43739	LTR-TE22750	3.14	2.24286	K	Gypsy
43740	LTR-TE22755	4.61	3.29286	K	Gypsy
43741	LTR-TE22756	2.40	1.71429	K	Gypsy
43742	LTR-TE22758	4.44	3.17143	K	Gypsy
43743	LTR-TE22759	3.73	2.66429	K	Gypsy
43744	LTR-TE22760	4.99	3.56429	K	Gypsy
43745	LTR-TE22761	5.62	4.01429	K	Gypsy
43746	LTR-TE22762	2.90	2.07143	K	Gypsy
43747	LTR-TE22763	5.00	3.57143	K	Gypsy
43748	LTR-TE22767	8.81	6.29286	K	Gypsy
43749	LTR-TE22770	3.03	2.16429	K	Gypsy
43750	LTR-TE22771	3.65	2.60714	K	Gypsy
43751	LTR-TE22772	5.78	4.12857	K	Gypsy
43752	LTR-TE22773	3.53	2.52143	K	Gypsy
43753	LTR-TE22774	3.34	2.38571	K	Gypsy
43754	LTR-TE22777	4.74	3.38571	K	Gypsy
43755	LTR-TE22779	2.99	2.13571	K	Gypsy
43756	LTR-TE22780	3.54	2.52857	K	Gypsy
43757	LTR-TE22781	2.96	2.11429	K	Gypsy
43758	LTR-TE22782	4.35	3.10714	K	Gypsy
43759	LTR-TE22787	2.51	1.79286	K	Gypsy
43760	LTR-TE22790	1.46	1.04286	K	Gypsy
43761	LTR-TE22791	2.91	2.07857	K	Gypsy
43762	LTR-TE22793	0.89	0.635714	K	Gypsy
43763	LTR-TE22794	0.73	0.521429	K	Gypsy
43764	LTR-TE22795	0.64	0.457143	K	Gypsy
43765	LTR-TE22796	5.15	3.67857	K	Gypsy
43766	LTR-TE22797	0.18	0.128571	K	Gypsy
43767	LTR-TE22802	-0.00	0	K	Gypsy
43768	LTR-TE22806	6.76	4.82857	K	Gypsy
43769	LTR-TE22808	2.30	1.64286	K	Gypsy
43770	LTR-TE22809	4.66	3.32857	K	Gypsy
43771	LTR-TE22811	3.27	2.33571	K	Gypsy
43772	LTR-TE22812	3.30	2.35714	K	Gypsy
43773	LTR-TE22813	7.08	5.05714	K	Gypsy
43774	LTR-TE22814	5.39	3.85	K	Gypsy
43775	LTR-TE22816	3.51	2.50714	K	Gypsy
43776	LTR-TE22818	4.58	3.27143	K	Gypsy
43777	LTR-TE22819	9.15	6.53571	K	Gypsy
43778	LTR-TE22820	5.03	3.59286	K	Gypsy
43779	LTR-TE22821	5.07	3.62143	K	Gypsy
43780	LTR-TE22824	0.82	0.585714	K	Gypsy
43781	LTR-TE22825	3.95	2.82143	K	Gypsy
43782	LTR-TE22826	1.01	0.721429	K	Gypsy
43783	LTR-TE22827	3.32	2.37143	K	Gypsy
43784	LTR-TE22829	0.98	0.7	K	Gypsy
43785	LTR-TE22832	4.78	3.41429	K	Gypsy
43786	LTR-TE22833	3.46	2.47143	K	Gypsy
43787	LTR-TE22834	6.10	4.35714	K	Gypsy
43788	LTR-TE22838	3.90	2.78571	K	Gypsy
43789	LTR-TE22839	4.98	3.55714	K	Gypsy
43790	LTR-TE22840	2.44	1.74286	K	Gypsy
43791	LTR-TE22843	0.72	0.514286	K	Gypsy
43792	LTR-TE22844	-0.00	0	K	Gypsy
43793	LTR-TE22846	4.18	2.98571	K	Gypsy
43794	LTR-TE22849	2.23	1.59286	K	Gypsy
43795	LTR-TE22852	5.04	3.6	K	Gypsy
43796	LTR-TE22853	6.52	4.65714	K	Gypsy
43797	LTR-TE22856	7.01	5.00714	K	Gypsy
43798	LTR-TE22857	2.48	1.77143	K	Gypsy
43799	LTR-TE22858	2.78	1.98571	K	Gypsy
43800	LTR-TE22859	2.85	2.03571	K	Gypsy
43801	LTR-TE22860	5.73	4.09286	K	Gypsy
43802	LTR-TE22862	3.76	2.68571	K	Gypsy
43803	LTR-TE22864	1.72	1.22857	K	Gypsy
43804	LTR-TE22866	2.04	1.45714	K	Gypsy
43805	LTR-TE22867	3.38	2.41429	K	Gypsy
43806	LTR-TE22868	5.31	3.79286	K	Gypsy
43807	LTR-TE22869	2.98	2.12857	K	Gypsy
43808	LTR-TE22870	3.22	2.3	K	Gypsy
43809	LTR-TE22871	1.54	1.1	K	Gypsy
43810	LTR-TE22872	4.68	3.34286	K	Gypsy
43811	LTR-TE22873	7.00	5	K	Gypsy
43812	LTR-TE22874	4.65	3.32143	K	Gypsy
43813	LTR-TE22875	4.36	3.11429	K	Gypsy
43814	LTR-TE22876	5.70	4.07143	K	Gypsy
43815	LTR-TE22877	6.11	4.36429	K	Gypsy
43816	LTR-TE22878	6.01	4.29286	K	Gypsy
43817	LTR-TE22879	1.81	1.29286	K	Gypsy
43818	LTR-TE22880	2.98	2.12857	K	Gypsy
43819	LTR-TE22883	2.76	1.97143	K	Gypsy
43820	LTR-TE22884	3.06	2.18571	K	Gypsy
43821	LTR-TE22888	5.51	3.93571	K	Gypsy
43822	LTR-TE22890	5.06	3.61429	K	Gypsy
43823	LTR-TE22895	2.85	2.03571	K	Gypsy
43824	LTR-TE22896	2.43	1.73571	K	Gypsy
43825	LTR-TE22897	6.68	4.77143	K	Gypsy
43826	LTR-TE22898	8.50	6.07143	K	Gypsy
43827	LTR-TE22899	0.53	0.378571	K	Gypsy
43828	LTR-TE22900	5.27	3.76429	K	Gypsy
43829	LTR-TE22902	2.70	1.92857	K	Gypsy
43830	LTR-TE22903	5.69	4.06429	K	Gypsy
43831	LTR-TE22904	5.38	3.84286	K	Gypsy
43832	LTR-TE22905	1.88	1.34286	K	Gypsy
43833	LTR-TE22906	3.28	2.34286	K	Gypsy
43834	LTR-TE22908	6.16	4.4	K	Gypsy
43835	LTR-TE22909	6.46	4.61429	K	Gypsy
43836	LTR-TE22913	4.46	3.18571	K	Gypsy
43837	LTR-TE22914	4.88	3.48571	K	Gypsy
43838	LTR-TE22915	2.03	1.45	K	Gypsy
43839	LTR-TE22916	4.89	3.49286	K	Gypsy
43840	LTR-TE22917	3.16	2.25714	K	Gypsy
43841	LTR-TE22919	4.11	2.93571	K	Gypsy
43842	LTR-TE22920	6.17	4.40714	K	Gypsy
43843	LTR-TE22921	1.36	0.971429	K	Gypsy
43844	LTR-TE22922	2.11	1.50714	K	Gypsy
43845	LTR-TE22923	3.69	2.63571	K	Gypsy
43846	LTR-TE22925	3.01	2.15	K	Gypsy
43847	LTR-TE22926	5.96	4.25714	K	Gypsy
43848	LTR-TE22927	4.37	3.12143	K	Gypsy
43849	LTR-TE22928	4.11	2.93571	K	Gypsy
43850	LTR-TE22929	2.05	1.46429	K	Gypsy
43851	LTR-TE22930	1.37	0.978571	K	Gypsy
43852	LTR-TE22931	6.38	4.55714	K	Gypsy
43853	LTR-TE22933	5.45	3.89286	K	Gypsy
43854	LTR-TE22935	5.09	3.63571	K	Gypsy
43855	LTR-TE22937	2.65	1.89286	K	Gypsy
43856	LTR-TE22938	6.97	4.97857	K	Gypsy
43857	LTR-TE22939	4.54	3.24286	K	Gypsy
43858	LTR-TE22940	3.35	2.39286	K	Gypsy
43859	LTR-TE22941	6.16	4.4	K	Gypsy
43860	LTR-TE22942	7.87	5.62143	K	Gypsy
43861	LTR-TE22943	2.69	1.92143	K	Gypsy
43862	LTR-TE22944	6.90	4.92857	K	Gypsy
43863	LTR-TE22947	3.41	2.43571	K	Gypsy
43864	LTR-TE22948	6.02	4.3	K	Gypsy
43865	LTR-TE22949	6.44	4.6	K	Gypsy
43866	LTR-TE22950	2.80	2	K	Gypsy
43867	LTR-TE22951	7.93	5.66429	K	Gypsy
43868	LTR-TE22955	1.95	1.39286	K	Gypsy
43869	LTR-TE22957	3.14	2.24286	K	Gypsy
43870	LTR-TE22958	3.62	2.58571	K	Gypsy
43871	LTR-TE22959	2.00	1.42857	K	Gypsy
43872	LTR-TE22960	8.07	5.76429	K	Gypsy
43873	LTR-TE22961	8.73	6.23571	K	Gypsy
43874	LTR-TE22962	5.44	3.88571	K	Gypsy
43875	LTR-TE22964	5.26	3.75714	K	Gypsy
43876	LTR-TE22965	8.46	6.04286	K	Gypsy
43877	LTR-TE22966	4.91	3.50714	K	Gypsy
43878	LTR-TE22967	6.51	4.65	K	Gypsy
43879	LTR-TE22968	3.59	2.56429	K	Gypsy
43880	LTR-TE22970	3.69	2.63571	K	Gypsy
43881	LTR-TE22971	4.28	3.05714	K	Gypsy
43882	LTR-TE22972	3.96	2.82857	K	Gypsy
43883	LTR-TE22973	0.70	0.5	K	Gypsy
43884	LTR-TE22974	3.24	2.31429	K	Gypsy
43885	LTR-TE22975	3.37	2.40714	K	Gypsy
43886	LTR-TE22976	7.03	5.02143	K	Gypsy
43887	LTR-TE22977	5.68	4.05714	K	Gypsy
43888	LTR-TE22978	3.34	2.38571	K	Gypsy
43889	LTR-TE22979	8.11	5.79286	K	Gypsy
43890	LTR-TE22980	3.33	2.37857	K	Gypsy
43891	LTR-TE22982	3.81	2.72143	K	Gypsy
43892	LTR-TE22983	2.29	1.63571	K	Gypsy
43893	LTR-TE22984	6.99	4.99286	K	Gypsy
43894	LTR-TE22985	4.39	3.13571	K	Gypsy
43895	LTR-TE22986	4.14	2.95714	K	Gypsy
43896	LTR-TE22987	2.88	2.05714	K	Gypsy
43897	LTR-TE22988	2.85	2.03571	K	Gypsy
43898	LTR-TE22989	3.11	2.22143	K	Gypsy
43899	LTR-TE22990	7.91	5.65	K	Gypsy
43900	LTR-TE22992	2.68	1.91429	K	Gypsy
43901	LTR-TE22994	3.85	2.75	K	Gypsy
43902	LTR-TE22995	2.92	2.08571	K	Gypsy
43903	LTR-TE22996	2.40	1.71429	K	Gypsy
43904	LTR-TE22999	5.19	3.70714	K	Gypsy
43905	LTR-TE23000	2.68	1.91429	K	Gypsy
43906	LTR-TE23001	2.63	1.87857	K	Gypsy
43907	LTR-TE23002	6.54	4.67143	K	Gypsy
43908	LTR-TE23003	3.39	2.42143	K	Gypsy
43909	LTR-TE23004	3.92	2.8	K	Gypsy
43910	LTR-TE23005	4.07	2.90714	K	Gypsy
43911	LTR-TE23007	6.30	4.5	K	Gypsy
43912	LTR-TE23010	4.72	3.37143	K	Gypsy
43913	LTR-TE23011	4.68	3.34286	K	Gypsy
43914	LTR-TE23012	3.84	2.74286	K	Gypsy
43915	LTR-TE23014	3.07	2.19286	K	Gypsy
43916	LTR-TE23015	3.64	2.6	K	Gypsy
43917	LTR-TE23016	3.75	2.67857	K	Gypsy
43918	LTR-TE23018	4.78	3.41429	K	Gypsy
43919	LTR-TE23019	2.19	1.56429	K	Gypsy
43920	LTR-TE23020	2.11	1.50714	K	Gypsy
43921	LTR-TE23022	7.24	5.17143	K	Gypsy
43922	LTR-TE23024	8.56	6.11429	K	Gypsy
43923	LTR-TE23025	2.01	1.43571	K	Gypsy
43924	LTR-TE23027	4.08	2.91429	K	Gypsy
43925	LTR-TE23028	5.59	3.99286	K	Gypsy
43926	LTR-TE23029	8.33	5.95	K	Gypsy
43927	LTR-TE23030	5.48	3.91429	K	Gypsy
43928	LTR-TE23031	5.22	3.72857	K	Gypsy
43929	LTR-TE23033	4.24	3.02857	K	Gypsy
43930	LTR-TE23034	2.08	1.48571	K	Gypsy
43931	LTR-TE23035	6.48	4.62857	K	Gypsy
43932	LTR-TE23037	6.71	4.79286	K	Gypsy
43933	LTR-TE23039	3.06	2.18571	K	Gypsy
43934	LTR-TE23040	3.06	2.18571	K	Gypsy
43935	LTR-TE23041	3.42	2.44286	K	Gypsy
43936	LTR-TE23042	6.57	4.69286	K	Gypsy
43937	LTR-TE23044	1.07	0.764286	K	Gypsy
43938	LTR-TE23045	1.00	0.714286	K	Gypsy
43939	LTR-TE23046	3.41	2.43571	K	Gypsy
43940	LTR-TE23048	4.68	3.34286	K	Gypsy
43941	LTR-TE23049	6.50	4.64286	K	Gypsy
43942	LTR-TE23050	7.74	5.52857	K	Gypsy
43943	LTR-TE23051	5.55	3.96429	K	Gypsy
43944	LTR-TE23052	1.63	1.16429	K	Gypsy
43945	LTR-TE23056	2.18	1.55714	K	Gypsy
43946	LTR-TE23057	3.61	2.57857	K	Gypsy
43947	LTR-TE23058	3.89	2.77857	K	Gypsy
43948	LTR-TE23060	2.60	1.85714	K	Gypsy
43949	LTR-TE23061	3.65	2.60714	K	Gypsy
43950	LTR-TE23063	2.15	1.53571	K	Gypsy
43951	LTR-TE23065	2.19	1.56429	K	Gypsy
43952	LTR-TE23066	3.92	2.8	K	Gypsy
43953	LTR-TE23067	3.11	2.22143	K	Gypsy
43954	LTR-TE23068	1.54	1.1	K	Gypsy
43955	LTR-TE23069	2.05	1.46429	K	Gypsy
43956	LTR-TE23071	3.36	2.4	K	Gypsy
43957	LTR-TE23072	5.01	3.57857	K	Gypsy
43958	LTR-TE23073	3.84	2.74286	K	Gypsy
43959	LTR-TE23076	3.89	2.77857	K	Gypsy
43960	LTR-TE23077	6.97	4.97857	K	Gypsy
43961	LTR-TE23079	5.74	4.1	K	Gypsy
43962	LTR-TE23080	3.55	2.53571	K	Gypsy
43963	LTR-TE23081	3.51	2.50714	K	Gypsy
43964	LTR-TE23082	2.32	1.65714	K	Gypsy
43965	LTR-TE23083	4.58	3.27143	K	Gypsy
43966	LTR-TE23085	3.80	2.71429	K	Gypsy
43967	LTR-TE23086	1.76	1.25714	K	Gypsy
43968	LTR-TE23087	7.48	5.34286	K	Gypsy
43969	LTR-TE23088	1.28	0.914286	K	Gypsy
43970	LTR-TE23089	4.04	2.88571	K	Gypsy
43971	LTR-TE23091	2.87	2.05	K	Gypsy
43972	LTR-TE23092	5.60	4	K	Gypsy
43973	LTR-TE23093	2.45	1.75	K	Gypsy
43974	LTR-TE23094	4.78	3.41429	K	Gypsy
43975	LTR-TE23095	2.17	1.55	K	Gypsy
43976	LTR-TE23096	2.42	1.72857	K	Gypsy
43977	LTR-TE23098	1.88	1.34286	K	Gypsy
43978	LTR-TE23099	2.47	1.76429	K	Gypsy
43979	LTR-TE23100	5.67	4.05	K	Gypsy
43980	LTR-TE23101	2.58	1.84286	K	Gypsy
43981	LTR-TE23102	4.99	3.56429	K	Gypsy
43982	LTR-TE23103	1.61	1.15	K	Gypsy
43983	LTR-TE23104	6.41	4.57857	K	Gypsy
43984	LTR-TE23106	6.13	4.37857	K	Gypsy
43985	LTR-TE23107	7.73	5.52143	K	Gypsy
43986	LTR-TE23108	4.73	3.37857	K	Gypsy
43987	LTR-TE23109	4.36	3.11429	K	Gypsy
43988	LTR-TE23110	10.47	7.47857	K	Gypsy
43989	LTR-TE23111	2.91	2.07857	K	Gypsy
43990	LTR-TE23114	5.52	3.94286	K	Gypsy
43991	LTR-TE23116	6.35	4.53571	K	Gypsy
43992	LTR-TE23117	4.45	3.17857	K	Gypsy
43993	LTR-TE23120	8.16	5.82857	K	Gypsy
43994	LTR-TE23121	4.37	3.12143	K	Gypsy
43995	LTR-TE23122	2.81	2.00714	K	Gypsy
43996	LTR-TE23123	5.95	4.25	K	Gypsy
43997	LTR-TE23124	6.57	4.69286	K	Gypsy
43998	LTR-TE23125	5.05	3.60714	K	Gypsy
43999	LTR-TE23126	7.02	5.01429	K	Gypsy
44000	LTR-TE23128	6.22	4.44286	K	Gypsy
44001	LTR-TE23129	7.49	5.35	K	Gypsy
44002	LTR-TE23130	3.06	2.18571	K	Gypsy
44003	LTR-TE23132	3.25	2.32143	K	Gypsy
44004	LTR-TE23134	4.69	3.35	K	Gypsy
44005	LTR-TE23135	1.06	0.757143	K	Gypsy
44006	LTR-TE23136	3.03	2.16429	K	Gypsy
44007	LTR-TE23137	2.16	1.54286	K	Gypsy
44008	LTR-TE23138	1.90	1.35714	K	Gypsy
44009	LTR-TE23139	3.69	2.63571	K	Gypsy
44010	LTR-TE23140	4.58	3.27143	K	Gypsy
44011	LTR-TE23142	2.22	1.58571	K	Gypsy
44012	LTR-TE23143	3.93	2.80714	K	Gypsy
44013	LTR-TE23145	4.38	3.12857	K	Gypsy
44014	LTR-TE23147	4.40	3.14286	K	Gypsy
44015	LTR-TE23148	2.58	1.84286	K	Gypsy
44016	LTR-TE23149	2.26	1.61429	K	Gypsy
44017	LTR-TE23150	5.92	4.22857	K	Gypsy
44018	LTR-TE23151	3.79	2.70714	K	Gypsy
44019	LTR-TE23155	5.43	3.87857	K	Gypsy
44020	LTR-TE23156	6.24	4.45714	K	Gypsy
44021	LTR-TE23157	8.06	5.75714	K	Gypsy
44022	LTR-TE23158	7.96	5.68571	K	Gypsy
44023	LTR-TE23159	4.61	3.29286	K	Gypsy
44024	LTR-TE23162	3.73	2.66429	K	Gypsy
44025	LTR-TE23163	6.22	4.44286	K	Gypsy
44026	LTR-TE23165	2.08	1.48571	K	Gypsy
44027	LTR-TE23166	4.89	3.49286	K	Gypsy
44028	LTR-TE23167	1.93	1.37857	K	Gypsy
44029	LTR-TE23168	2.94	2.1	K	Gypsy
44030	LTR-TE23169	4.35	3.10714	K	Gypsy
44031	LTR-TE23170	2.20	1.57143	K	Gypsy
44032	LTR-TE23171	2.23	1.59286	K	Gypsy
44033	LTR-TE23172	3.68	2.62857	K	Gypsy
44034	LTR-TE23174	6.64	4.74286	K	Gypsy
44035	LTR-TE23175	1.79	1.27857	K	Gypsy
44036	LTR-TE23176	1.31	0.935714	K	Gypsy
44037	LTR-TE23177	4.97	3.55	K	Gypsy
44038	LTR-TE23178	1.95	1.39286	K	Gypsy
44039	LTR-TE23180	3.06	2.18571	K	Gypsy
44040	LTR-TE23181	5.61	4.00714	K	Gypsy
44041	LTR-TE23182	4.76	3.4	K	Gypsy
44042	LTR-TE23183	5.70	4.07143	K	Gypsy
44043	LTR-TE23184	3.44	2.45714	K	Gypsy
44044	LTR-TE23185	3.12	2.22857	K	Gypsy
44045	LTR-TE23186	6.35	4.53571	K	Gypsy
44046	LTR-TE23189	3.93	2.80714	K	Gypsy
44047	LTR-TE23190	2.32	1.65714	K	Gypsy
44048	LTR-TE23191	3.00	2.14286	K	Gypsy
44049	LTR-TE23194	4.26	3.04286	K	Gypsy
44050	LTR-TE23195	3.63	2.59286	K	Gypsy
44051	LTR-TE23196	3.24	2.31429	K	Gypsy
44052	LTR-TE23197	4.03	2.87857	K	Gypsy
44053	LTR-TE23199	5.46	3.9	K	Gypsy
44054	LTR-TE23200	3.49	2.49286	K	Gypsy
44055	LTR-TE23201	6.11	4.36429	K	Gypsy
44056	LTR-TE23202	3.03	2.16429	K	Gypsy
44057	LTR-TE23203	4.73	3.37857	K	Gypsy
44058	LTR-TE23205	5.25	3.75	K	Gypsy
44059	LTR-TE23206	5.69	4.06429	K	Gypsy
44060	LTR-TE23207	4.17	2.97857	K	Gypsy
44061	LTR-TE23208	4.63	3.30714	K	Gypsy
44062	LTR-TE23211	5.10	3.64286	K	Gypsy
44063	LTR-TE23212	4.44	3.17143	K	Gypsy
44064	LTR-TE23213	4.23	3.02143	K	Gypsy
44065	LTR-TE23214	3.40	2.42857	K	Gypsy
44066	LTR-TE23216	2.97	2.12143	K	Gypsy
44067	LTR-TE23218	3.09	2.20714	K	Gypsy
44068	LTR-TE23219	6.17	4.40714	K	Gypsy
44069	LTR-TE23220	1.51	1.07857	K	Gypsy
44070	LTR-TE23221	-0.00	0	K	Gypsy
44071	LTR-TE23222	2.08	1.48571	K	Gypsy
44072	LTR-TE23223	1.76	1.25714	K	Gypsy
44073	LTR-TE23224	4.83	3.45	K	Gypsy
44074	LTR-TE23225	4.32	3.08571	K	Gypsy
44075	LTR-TE23226	3.29	2.35	K	Gypsy
44076	LTR-TE23227	2.47	1.76429	K	Gypsy
44077	LTR-TE23228	0.17	0.121429	K	Gypsy
44078	LTR-TE23230	5.07	3.62143	K	Gypsy
44079	LTR-TE23231	3.43	2.45	K	Gypsy
44080	LTR-TE23232	4.29	3.06429	K	Gypsy
44081	LTR-TE23233	2.94	2.1	K	Gypsy
44082	LTR-TE23234	6.86	4.9	K	Gypsy
44083	LTR-TE23235	5.63	4.02143	K	Gypsy
44084	LTR-TE23238	1.91	1.36429	K	Gypsy
44085	LTR-TE23239	3.21	2.29286	K	Gypsy
44086	LTR-TE23240	4.23	3.02143	K	Gypsy
44087	LTR-TE23241	3.63	2.59286	K	Gypsy
44088	LTR-TE23243	6.21	4.43571	K	Gypsy
44089	LTR-TE23244	4.34	3.1	K	Gypsy
44090	LTR-TE23245	3.66	2.61429	K	Gypsy
44091	LTR-TE23246	1.98	1.41429	K	Gypsy
44092	LTR-TE23247	1.38	0.985714	K	Gypsy
44093	LTR-TE23248	4.89	3.49286	K	Gypsy
44094	LTR-TE23249	5.85	4.17857	K	Gypsy
44095	LTR-TE23251	6.61	4.72143	K	Gypsy
44096	LTR-TE23252	6.81	4.86429	K	Gypsy
44097	LTR-TE23254	2.36	1.68571	K	Gypsy
44098	LTR-TE23255	1.75	1.25	K	Gypsy
44099	LTR-TE23257	2.10	1.5	K	Gypsy
44100	LTR-TE23258	3.51	2.50714	K	Gypsy
44101	LTR-TE23260	9.08	6.48571	K	Gypsy
44102	LTR-TE23261	5.68	4.05714	K	Gypsy
44103	LTR-TE23262	2.58	1.84286	K	Gypsy
44104	LTR-TE23263	4.36	3.11429	K	Gypsy
44105	LTR-TE23264	3.01	2.15	K	Gypsy
44106	LTR-TE23265	8.26	5.9	K	Gypsy
44107	LTR-TE23266	8.07	5.76429	K	Gypsy
44108	LTR-TE23267	4.43	3.16429	K	Gypsy
44109	LTR-TE23268	3.23	2.30714	K	Gypsy
44110	LTR-TE23269	3.99	2.85	K	Gypsy
44111	LTR-TE23270	4.29	3.06429	K	Gypsy
44112	LTR-TE23271	5.16	3.68571	K	Gypsy
44113	LTR-TE23272	4.36	3.11429	K	Gypsy
44114	LTR-TE23273	2.45	1.75	K	Gypsy
44115	LTR-TE23274	2.42	1.72857	K	Gypsy
44116	LTR-TE23275	6.04	4.31429	K	Gypsy
44117	LTR-TE23276	3.87	2.76429	K	Gypsy
44118	LTR-TE23277	3.26	2.32857	K	Gypsy
44119	LTR-TE23278	5.74	4.1	K	Gypsy
44120	LTR-TE23279	6.96	4.97143	K	Gypsy
44121	LTR-TE23282	5.18	3.7	K	Gypsy
44122	LTR-TE23283	5.08	3.62857	K	Gypsy
44123	LTR-TE23284	4.25	3.03571	K	Gypsy
44124	LTR-TE23287	3.53	2.52143	K	Gypsy
44125	LTR-TE23288	3.79	2.70714	K	Gypsy
44126	LTR-TE23289	3.50	2.5	K	Gypsy
44127	LTR-TE23290	5.80	4.14286	K	Gypsy
44128	LTR-TE23291	3.21	2.29286	K	Gypsy
44129	LTR-TE23293	2.40	1.71429	K	Gypsy
44130	LTR-TE23294	2.68	1.91429	K	Gypsy
44131	LTR-TE23302	5.77	4.12143	K	Gypsy
44132	LTR-TE23303	3.76	2.68571	K	Gypsy
44133	LTR-TE23304	3.49	2.49286	K	Gypsy
44134	LTR-TE23305	6.58	4.7	K	Gypsy
44135	LTR-TE23306	5.08	3.62857	K	Gypsy
44136	LTR-TE23311	3.92	2.8	K	Gypsy
44137	LTR-TE23318	2.99	2.13571	K	Gypsy
44138	LTR-TE23319	1.87	1.33571	K	Gypsy
44139	LTR-TE23320	5.34	3.81429	K	Gypsy
44140	LTR-TE23322	2.74	1.95714	K	Gypsy
44141	LTR-TE23323	1.28	0.914286	K	Gypsy
44142	LTR-TE23324	5.81	4.15	K	Gypsy
44143	LTR-TE23326	6.67	4.76429	K	Gypsy
44144	LTR-TE23327	9.76	6.97143	K	Gypsy
44145	LTR-TE23328	1.68	1.2	K	Gypsy
44146	LTR-TE23329	3.10	2.21429	K	Gypsy
44147	LTR-TE23330	2.33	1.66429	K	Gypsy
44148	LTR-TE23331	5.86	4.18571	K	Gypsy
44149	LTR-TE23332	4.02	2.87143	K	Gypsy
44150	LTR-TE23333	3.78	2.7	K	Gypsy
44151	LTR-TE23335	1.30	0.928571	K	Gypsy
44152	LTR-TE23337	7.72	5.51429	K	Gypsy
44153	LTR-TE23338	6.48	4.62857	K	Gypsy
44154	LTR-TE23339	3.57	2.55	K	Gypsy
44155	LTR-TE23340	2.08	1.48571	K	Gypsy
44156	LTR-TE23341	2.03	1.45	K	Gypsy
44157	LTR-TE23342	2.76	1.97143	K	Gypsy
44158	LTR-TE23343	5.76	4.11429	K	Gypsy
44159	LTR-TE23344	2.09	1.49286	K	Gypsy
44160	LTR-TE23345	3.02	2.15714	K	Gypsy
44161	LTR-TE23346	3.16	2.25714	K	Gypsy
44162	LTR-TE23348	3.79	2.70714	K	Gypsy
44163	LTR-TE23350	0.97	0.692857	K	Gypsy
44164	LTR-TE23351	8.09	5.77857	K	Gypsy
44165	LTR-TE23352	5.87	4.19286	K	Gypsy
44166	LTR-TE23353	8.03	5.73571	K	Gypsy
44167	LTR-TE23354	6.07	4.33571	K	Gypsy
44168	LTR-TE23355	3.32	2.37143	K	Gypsy
44169	LTR-TE23356	7.93	5.66429	K	Gypsy
44170	LTR-TE23358	7.87	5.62143	K	Gypsy
44171	LTR-TE23359	4.92	3.51429	K	Gypsy
44172	LTR-TE23360	8.80	6.28571	K	Gypsy
44173	LTR-TE23361	6.24	4.45714	K	Gypsy
44174	LTR-TE23362	5.62	4.01429	K	Gypsy
44175	LTR-TE23363	6.77	4.83571	K	Gypsy
44176	LTR-TE23365	6.66	4.75714	K	Gypsy
44177	LTR-TE23366	8.62	6.15714	K	Gypsy
44178	LTR-TE23367	5.48	3.91429	K	Gypsy
44179	LTR-TE23368	1.56	1.11429	K	Gypsy
44180	LTR-TE23369	3.01	2.15	K	Gypsy
44181	LTR-TE23371	8.02	5.72857	K	Gypsy
44182	LTR-TE23372	2.48	1.77143	K	Gypsy
44183	LTR-TE23373	1.82	1.3	K	Gypsy
44184	LTR-TE23375	2.78	1.98571	K	Gypsy
44185	LTR-TE23376	5.49	3.92143	K	Gypsy
44186	LTR-TE23377	2.34	1.67143	K	Gypsy
44187	LTR-TE23378	3.94	2.81429	K	Gypsy
44188	LTR-TE23380	4.98	3.55714	K	Gypsy
44189	LTR-TE23381	2.47	1.76429	K	Gypsy
44190	LTR-TE23382	8.18	5.84286	K	Gypsy
44191	LTR-TE23384	3.37	2.40714	K	Gypsy
44192	LTR-TE23386	3.86	2.75714	K	Gypsy
44193	LTR-TE23387	3.57	2.55	K	Gypsy
44194	LTR-TE23388	2.62	1.87143	K	Gypsy
44195	LTR-TE23392	5.18	3.7	K	Gypsy
44196	LTR-TE23393	2.31	1.65	K	Gypsy
44197	LTR-TE23394	9.20	6.57143	K	Gypsy
44198	LTR-TE23396	2.48	1.77143	K	Gypsy
44199	LTR-TE23397	6.93	4.95	K	Gypsy
44200	LTR-TE23398	3.69	2.63571	K	Gypsy
44201	LTR-TE23401	3.19	2.27857	K	Gypsy
44202	LTR-TE23402	4.81	3.43571	K	Gypsy
44203	LTR-TE23404	3.10	2.21429	K	Gypsy
44204	LTR-TE23406	1.28	0.914286	K	Gypsy
44205	LTR-TE23407	2.10	1.5	K	Gypsy
44206	LTR-TE23408	1.66	1.18571	K	Gypsy
44207	LTR-TE23412	6.35	4.53571	K	Gypsy
44208	LTR-TE23413	2.11	1.50714	K	Gypsy
44209	LTR-TE23415	5.32	3.8	K	Gypsy
44210	LTR-TE23416	5.32	3.8	K	Gypsy
44211	LTR-TE23417	4.21	3.00714	K	Gypsy
44212	LTR-TE23418	2.24	1.6	K	Gypsy
44213	LTR-TE23420	4.67	3.33571	K	Gypsy
44214	LTR-TE23421	1.74	1.24286	K	Gypsy
44215	LTR-TE23422	1.98	1.41429	K	Gypsy
44216	LTR-TE23423	2.61	1.86429	K	Gypsy
44217	LTR-TE23428	3.72	2.65714	K	Gypsy
44218	LTR-TE23429	1.19	0.85	K	Gypsy
44219	LTR-TE23431	2.42	1.72857	K	Gypsy
44220	LTR-TE23433	4.06	2.9	K	Gypsy
44221	LTR-TE23434	7.47	5.33571	K	Gypsy
44222	LTR-TE23436	4.23	3.02143	K	Gypsy
