line	Chr	dist	genome
88489	Chr04	759	D
88490	Chr04	728	D
88491	Chr04	2387	D
88492	Chr04	7373	D
88493	Chr04	10021	D
88494	Chr04	233	D
88495	Chr04	2018	D
88496	Chr04	16817	D
88497	Chr04	740	D
88498	Chr04	3065	D
88499	Chr04	2359	D
88500	Chr04	7755	D
88501	Chr04	7308	D
88502	Chr04	2274	D
88503	Chr04	7170	D
88504	Chr04	446	D
88505	Chr04	6088	D
88506	Chr04	2574	D
88507	Chr04	4027	D
88508	Chr04	2512	D
88509	Chr04	267	D
88510	Chr04	33252	D
88511	Chr04	9969	D
88512	Chr04	2331	D
88513	Chr04	6882	D
88514	Chr04	2936	D
88515	Chr04	1573	D
88516	Chr04	1233	D
88517	Chr04	14955	D
88518	Chr04	658	D
88519	Chr04	2059	D
88520	Chr04	4353	D
88521	Chr04	6216	D
88522	Chr04	1272	D
88523	Chr04	9584	D
88524	Chr04	2108	D
88525	Chr04	8137	D
88526	Chr04	1384	D
88527	Chr04	844	D
88528	Chr04	2940	D
88529	Chr04	1453	D
88530	Chr04	11936	D
88531	Chr04	357	D
88532	Chr04	16251	D
88533	Chr04	28868	D
88534	Chr04	12784	D
88535	Chr04	12510	D
88536	Chr04	4850	D
88537	Chr04	2801	D
88538	Chr04	5092	D
88539	Chr04	4675	D
88540	Chr04	6092	D
88541	Chr04	4852	D
88542	Chr04	4605	D
88543	Chr04	2890	D
88544	Chr04	6094	D
88545	Chr04	10690	D
88546	Chr04	6043	D
88547	Chr04	3707	D
88548	Chr04	759	D
88549	Chr04	1438	D
88550	Chr04	708	D
88551	Chr04	1792	D
88552	Chr04	10753	D
88553	Chr04	25310	D
88554	Chr04	47567	D
88555	Chr04	6534	D
88556	Chr04	2809	D
88557	Chr04	2165	D
88558	Chr04	14276	D
88559	Chr04	342	D
88560	Chr04	3424	D
88561	Chr04	900	D
88562	Chr04	8544	D
88563	Chr04	2556	D
88564	Chr04	1191	D
88565	Chr04	1606	D
88566	Chr04	12539	D
88567	Chr04	7184	D
88568	Chr04	25009	D
88569	Chr04	7205	D
88570	Chr04	2362	D
88571	Chr04	3461	D
88572	Chr04	1902	D
88573	Chr04	3602	D
88574	Chr04	1276	D
88575	Chr04	5014	D
88576	Chr04	9075	D
88577	Chr04	3443	D
88578	Chr04	1237	D
88579	Chr04	3626	D
88580	Chr04	2884	D
88581	Chr04	3119	D
88582	Chr04	8079	D
88583	Chr04	1382	D
88584	Chr04	6457	D
88585	Chr04	2645	D
88586	Chr04	293	D
88587	Chr04	2189	D
88588	Chr04	4710	D
88589	Chr04	23506	D
88590	Chr04	14920	D
88591	Chr04	9702	D
88592	Chr04	11550	D
88593	Chr04	972	D
88594	Chr04	1810	D
88595	Chr04	5225	D
88596	Chr04	6822	D
88597	Chr04	22176	D
88598	Chr04	10822	D
88599	Chr04	255	D
88600	Chr04	11085	D
88601	Chr04	10220	D
88602	Chr04	5676	D
88603	Chr04	5004	D
88604	Chr04	1471	D
88605	Chr04	14759	D
88606	Chr04	983	D
88607	Chr04	688	D
88608	Chr04	118	D
88609	Chr04	2980	D
88610	Chr04	30	D
88611	Chr04	1818	D
88612	Chr04	2120	D
88613	Chr04	1074	D
88614	Chr04	490	D
88615	Chr04	2328	D
88616	Chr04	3404	D
88617	Chr04	9388	D
88618	Chr04	4191	D
88619	Chr04	4287	D
88620	Chr04	7532	D
88621	Chr04	21798	D
88622	Chr04	5048	D
88623	Chr04	3069	D
88624	Chr04	24143	D
88625	Chr04	1758	D
88626	Chr04	8822	D
88627	Chr04	71	D
88628	Chr04	3741	D
88629	Chr04	11243	D
88630	Chr04	3710	D
88631	Chr04	11605	D
88632	Chr04	6879	D
88633	Chr04	3336	D
88634	Chr04	27876	D
88635	Chr04	24182	D
88636	Chr04	23844	D
88637	Chr04	15382	D
88638	Chr04	7578	D
88639	Chr04	1188	D
88640	Chr04	1524	D
88641	Chr04	8286	D
88642	Chr04	10583	D
88643	Chr04	8466	D
88644	Chr04	17014	D
88645	Chr04	285	D
88646	Chr04	1574	D
88647	Chr04	3261	D
88648	Chr04	7165	D
88649	Chr04	1128	D
88650	Chr04	1683	D
88651	Chr04	52601	D
88652	Chr04	34	D
88653	Chr04	29543	D
88654	Chr04	4261	D
88655	Chr04	3859	D
88656	Chr04	67	D
88657	Chr04	1508	D
88658	Chr04	3861	D
88659	Chr04	17920	D
88660	Chr04	4398	D
88661	Chr04	1207	D
88662	Chr04	4038	D
88663	Chr04	3243	D
88664	Chr04	7821	D
88665	Chr04	20811	D
88666	Chr04	3818	D
88667	Chr04	8359	D
88668	Chr04	743	D
88669	Chr04	11068	D
88670	Chr04	5426	D
88671	Chr04	2078	D
88672	Chr04	1193	D
88673	Chr04	1931	D
88674	Chr04	781	D
88675	Chr04	1286	D
88676	Chr04	9437	D
88677	Chr04	701	D
88678	Chr04	18758	D
88679	Chr04	3249	D
88680	Chr04	6100	D
88681	Chr04	196	D
88682	Chr04	5461	D
88683	Chr04	9090	D
88684	Chr04	12018	D
88685	Chr04	502	D
88686	Chr04	686	D
88687	Chr04	5720	D
88688	Chr04	12558	D
88689	Chr04	245	D
88690	Chr04	15787	D
88691	Chr04	1482	D
88692	Chr04	2172	D
88693	Chr04	2862	D
88694	Chr04	670	D
88695	Chr04	15045	D
88696	Chr04	11180	D
88697	Chr04	5676	D
88698	Chr04	40705	D
88699	Chr04	11183	D
88700	Chr04	21647	D
88701	Chr04	3351	D
88702	Chr04	9805	D
88703	Chr04	11626	D
88704	Chr04	387	D
88705	Chr04	1848	D
88706	Chr04	7088	D
88707	Chr04	1424	D
88708	Chr04	1122	D
88709	Chr04	845	D
88710	Chr04	9446	D
88711	Chr04	3015	D
88712	Chr04	4510	D
88713	Chr04	3933	D
88714	Chr04	816	D
88715	Chr04	7056	D
88716	Chr04	4460	D
88717	Chr04	3417	D
88718	Chr04	9758	D
88719	Chr04	26066	D
88720	Chr04	7717	D
88721	Chr04	3231	D
88722	Chr04	2388	D
88723	Chr04	2135	D
88724	Chr04	2647	D
88725	Chr04	1188	D
88726	Chr04	48	D
88727	Chr04	674	D
88728	Chr04	613	D
88729	Chr04	9945	D
88730	Chr04	45436	D
88731	Chr04	14250	D
88732	Chr04	43617	D
88733	Chr04	7503	D
88734	Chr04	28513	D
88735	Chr04	7628	D
88736	Chr04	8645	D
88737	Chr04	5207	D
88738	Chr04	3299	D
88739	Chr04	2715	D
88740	Chr04	5757	D
88741	Chr04	9081	D
88742	Chr04	458	D
88743	Chr04	47170	D
88744	Chr04	19647	D
88745	Chr04	6549	D
88746	Chr04	407	D
88747	Chr04	3567	D
88748	Chr04	11953	D
88749	Chr04	7892	D
88750	Chr04	3389	D
88751	Chr04	20698	D
88752	Chr04	9960	D
88753	Chr04	6474	D
88754	Chr04	7075	D
88755	Chr04	34185	D
88756	Chr04	23769	D
88757	Chr04	15247	D
88758	Chr04	18814	D
88759	Chr04	25505	D
88760	Chr04	35247	D
88761	Chr04	2880	D
88762	Chr04	22914	D
88763	Chr04	5116	D
88764	Chr04	34390	D
88765	Chr04	10930	D
88766	Chr04	28622	D
88767	Chr04	3418	D
88768	Chr04	38755	D
88769	Chr04	12932	D
88770	Chr04	7108	D
88771	Chr04	31423	D
88772	Chr04	1053	D
88773	Chr04	960	D
88774	Chr04	12113	D
88775	Chr04	6049	D
88776	Chr04	22	D
88777	Chr04	14993	D
88778	Chr04	536	D
88779	Chr04	3458	D
88780	Chr04	967	D
88781	Chr04	6659	D
88782	Chr04	35173	D
88783	Chr04	4936	D
88784	Chr04	7190	D
88785	Chr04	1935	D
88786	Chr04	1669	D
88787	Chr04	26074	D
88788	Chr04	7472	D
88789	Chr04	2970	D
88790	Chr04	10531	D
88791	Chr04	1181	D
88792	Chr04	1525	D
88793	Chr04	5423	D
88794	Chr04	4022	D
88795	Chr04	12837	D
88796	Chr04	9540	D
88797	Chr04	12231	D
88798	Chr04	1140	D
88799	Chr04	38844	D
88800	Chr04	17648	D
88801	Chr04	3547	D
88802	Chr04	331	D
88803	Chr04	5373	D
88804	Chr04	3086	D
88805	Chr04	18861	D
88806	Chr04	5194	D
88807	Chr04	6368	D
88808	Chr04	24360	D
88809	Chr04	11964	D
88810	Chr04	12242	D
88811	Chr04	24966	D
88812	Chr04	6314	D
88813	Chr04	2976	D
88814	Chr04	348	D
88815	Chr04	11243	D
88816	Chr04	1542	D
88817	Chr04	6140	D
88818	Chr04	15879	D
88819	Chr04	82599	D
88820	Chr04	4528	D
88821	Chr04	45580	D
88822	Chr04	28756	D
88823	Chr04	26979	D
88824	Chr04	987	D
88825	Chr04	125	D
88826	Chr04	2860	D
88827	Chr04	9947	D
88828	Chr04	7244	D
88829	Chr04	18707	D
88830	Chr04	1907	D
88831	Chr04	32154	D
88832	Chr04	31902	D
88833	Chr04	1146	D
88834	Chr04	5682	D
88835	Chr04	21439	D
88836	Chr04	40323	D
88837	Chr04	3087	D
88838	Chr04	25497	D
88839	Chr04	22889	D
88840	Chr04	21706	D
88841	Chr04	2321	D
88842	Chr04	2411	D
88843	Chr04	1260	D
88844	Chr04	7330	D
88845	Chr04	56967	D
88846	Chr04	32967	D
88847	Chr04	4689	D
88848	Chr04	19011	D
88849	Chr04	3978	D
88850	Chr04	53414	D
88851	Chr04	7756	D
88852	Chr04	2464	D
88853	Chr04	5555	D
88854	Chr04	18551	D
88855	Chr04	31434	D
88856	Chr04	22698	D
88857	Chr04	8150	D
88858	Chr04	12147	D
88859	Chr04	6025	D
88860	Chr04	13552	D
88861	Chr04	6462	D
88862	Chr04	1818	D
88863	Chr04	32541	D
88864	Chr04	26923	D
88865	Chr04	43122	D
88866	Chr04	11901	D
88867	Chr04	17933	D
88868	Chr04	1847	D
88869	Chr04	109777	D
88870	Chr04	36172	D
88871	Chr04	6125	D
88872	Chr04	27866	D
88873	Chr04	10408	D
88874	Chr04	30459	D
88875	Chr04	20221	D
88876	Chr04	74952	D
88877	Chr04	130592	D
88878	Chr04	36915	D
88879	Chr04	78537	D
88880	Chr04	1168	D
88881	Chr04	26298	D
88882	Chr04	29743	D
88883	Chr04	371	D
88884	Chr04	5353	D
88885	Chr04	21308	D
88886	Chr04	20548	D
88887	Chr04	30241	D
88888	Chr04	31136	D
88889	Chr04	40088	D
88890	Chr04	1787	D
88891	Chr04	3245	D
88892	Chr04	557	D
88893	Chr04	37328	D
88894	Chr04	21319	D
88895	Chr04	6518	D
88896	Chr04	12818	D
88897	Chr04	6259	D
88898	Chr04	20623	D
88899	Chr04	6878	D
88900	Chr04	1428	D
88901	Chr04	2788	D
88902	Chr04	19881	D
88903	Chr04	927	D
88904	Chr04	5646	D
88905	Chr04	47451	D
88906	Chr04	1276	D
88907	Chr04	29986	D
88908	Chr04	3550	D
88909	Chr04	757	D
88910	Chr04	462	D
88911	Chr04	33761	D
88912	Chr04	2005	D
88913	Chr04	2168	D
88914	Chr04	25071	D
88915	Chr04	11893	D
88916	Chr04	7613	D
88917	Chr04	29579	D
88918	Chr04	1067	D
88919	Chr04	3096	D
88920	Chr04	36077	D
88921	Chr04	1568	D
88922	Chr04	5063	D
88923	Chr04	1096	D
88924	Chr04	184	D
88925	Chr04	3421	D
88926	Chr04	289	D
88927	Chr04	1573	D
88928	Chr04	1041	D
88929	Chr04	35245	D
88930	Chr04	18412	D
88931	Chr04	17406	D
88932	Chr04	6465	D
88933	Chr04	26436	D
88934	Chr04	187	D
88935	Chr04	39658	D
88936	Chr04	19149	D
88937	Chr04	26254	D
88938	Chr04	6256	D
88939	Chr04	2136	D
88940	Chr04	28462	D
88941	Chr04	2308	D
88942	Chr04	4288	D
88943	Chr04	7411	D
88944	Chr04	20701	D
88945	Chr04	3321	D
88946	Chr04	1124	D
88947	Chr04	22492	D
88948	Chr04	1409	D
88949	Chr04	18805	D
88950	Chr04	1736	D
88951	Chr04	5846	D
88952	Chr04	29547	D
88953	Chr04	9347	D
88954	Chr04	60594	D
88955	Chr04	9932	D
88956	Chr04	19292	D
88957	Chr04	2085	D
88958	Chr04	2847	D
88959	Chr04	35046	D
88960	Chr04	1335	D
88961	Chr04	53465	D
88962	Chr04	3619	D
88963	Chr04	2263	D
88964	Chr04	9536	D
88965	Chr04	29894	D
88966	Chr04	44496	D
88967	Chr04	55323	D
88968	Chr04	417	D
88969	Chr04	53224	D
88970	Chr04	42883	D
88971	Chr04	14048	D
88972	Chr04	27428	D
88973	Chr04	2014	D
88974	Chr04	72434	D
88975	Chr04	23102	D
88976	Chr04	29700	D
88977	Chr04	7552	D
88978	Chr04	14137	D
88979	Chr04	58753	D
88980	Chr04	2581	D
88981	Chr04	4821	D
88982	Chr04	32601	D
88983	Chr04	41331	D
88984	Chr04	8308	D
88985	Chr04	38876	D
88986	Chr04	35159	D
88987	Chr04	4623	D
88988	Chr04	32911	D
88989	Chr04	39022	D
88990	Chr04	39129	D
88991	Chr04	993	D
88992	Chr04	39347	D
88993	Chr04	2553	D
88994	Chr04	9407	D
88995	Chr04	26214	D
88996	Chr04	3883	D
88997	Chr04	1537	D
88998	Chr04	4277	D
88999	Chr04	61376	D
89000	Chr04	45618	D
89001	Chr04	109499	D
89002	Chr04	120273	D
89003	Chr04	87798	D
89004	Chr04	949	D
89005	Chr04	35285	D
89006	Chr04	187	D
89007	Chr04	2543	D
89008	Chr04	885	D
89009	Chr04	162	D
89010	Chr04	14236	D
89011	Chr04	30170	D
89012	Chr04	4537	D
89013	Chr04	1538	D
89014	Chr04	242	D
89015	Chr04	1170	D
89016	Chr04	1971	D
89017	Chr04	1502	D
89018	Chr04	15812	D
89019	Chr04	59	D
89020	Chr04	3325	D
89021	Chr04	8096	D
89022	Chr04	62991	D
89023	Chr04	10316	D
89024	Chr04	55712	D
89025	Chr04	26496	D
89026	Chr04	117107	D
89027	Chr04	44947	D
89028	Chr04	10484	D
89029	Chr04	77911	D
89030	Chr04	582	D
89031	Chr04	45632	D
89032	Chr04	30840	D
89033	Chr04	10212	D
89034	Chr04	9654	D
89035	Chr04	119	D
89036	Chr04	679	D
89037	Chr04	1514	D
89038	Chr04	635	D
89039	Chr04	53847	D
89040	Chr04	25072	D
89041	Chr04	39177	D
89042	Chr04	10735	D
89043	Chr04	27208	D
89044	Chr04	1765	D
89045	Chr04	56197	D
89046	Chr04	19174	D
89047	Chr04	421	D
89048	Chr04	4132	D
89049	Chr04	10755	D
89050	Chr04	15435	D
89051	Chr04	13559	D
89052	Chr04	24016	D
89053	Chr04	150	D
89054	Chr04	721	D
89055	Chr04	10213	D
89056	Chr04	10165	D
89057	Chr04	12347	D
89058	Chr04	4608	D
89059	Chr04	59308	D
89060	Chr04	923	D
89061	Chr04	23980	D
89062	Chr04	4554	D
89063	Chr04	6668	D
89064	Chr04	14020	D
89065	Chr04	1846	D
89066	Chr04	6537	D
89067	Chr04	27378	D
89068	Chr04	61016	D
89069	Chr04	19282	D
89070	Chr04	6706	D
89071	Chr04	3761	D
89072	Chr04	22756	D
89073	Chr04	27861	D
89074	Chr04	6132	D
89075	Chr04	28327	D
89076	Chr04	20010	D
89077	Chr04	1641	D
89078	Chr04	19743	D
89079	Chr04	37298	D
89080	Chr04	170	D
89081	Chr04	26894	D
89082	Chr04	11980	D
89083	Chr04	23519	D
89084	Chr04	16784	D
89085	Chr04	6182	D
89086	Chr04	19479	D
89087	Chr04	14208	D
89088	Chr04	16580	D
89089	Chr04	1543	D
89090	Chr04	17315	D
89091	Chr04	2214	D
89092	Chr04	5003	D
89093	Chr04	52509	D
89094	Chr04	68465	D
89095	Chr04	31946	D
89096	Chr04	21755	D
89097	Chr04	1001	D
89098	Chr04	36707	D
89099	Chr04	93550	D
89100	Chr04	2623	D
89101	Chr04	13946	D
89102	Chr04	28062	D
89103	Chr04	33580	D
89104	Chr04	17751	D
89105	Chr04	6661	D
89106	Chr04	11675	D
89107	Chr04	515	D
89108	Chr04	77908	D
89109	Chr04	1781	D
89110	Chr04	1994	D
89111	Chr04	13377	D
89112	Chr04	144712	D
89113	Chr04	11646	D
89114	Chr04	2831	D
89115	Chr04	8774	D
89116	Chr04	156973	D
89117	Chr04	4012	D
89118	Chr04	393	D
89119	Chr04	20736	D
89120	Chr04	70751	D
89121	Chr04	53327	D
89122	Chr04	624	D
89123	Chr04	37201	D
89124	Chr04	2113	D
89125	Chr04	22800	D
89126	Chr04	70548	D
89127	Chr04	53998	D
89128	Chr04	8732	D
89129	Chr04	94853	D
89130	Chr04	1176	D
89131	Chr04	13494	D
89132	Chr04	839	D
89133	Chr04	47502	D
89134	Chr04	17615	D
89135	Chr04	2764	D
89136	Chr04	767	D
89137	Chr04	1101	D
89138	Chr04	21214	D
89139	Chr04	652	D
89140	Chr04	5530	D
89141	Chr04	1590	D
89142	Chr04	35273	D
89143	Chr04	2006	D
89144	Chr04	44698	D
89145	Chr04	2263	D
89146	Chr04	664	D
89147	Chr04	780	D
89148	Chr04	1344	D
89149	Chr04	30395	D
89150	Chr04	112	D
89151	Chr04	17409	D
89152	Chr04	11953	D
89153	Chr04	1980	D
89154	Chr04	6508	D
89155	Chr04	3495	D
89156	Chr04	2210	D
89157	Chr04	11101	D
89158	Chr04	43220	D
89159	Chr04	63937	D
89160	Chr04	32272	D
89161	Chr04	4778	D
89162	Chr04	589	D
89163	Chr04	22208	D
89164	Chr04	407	D
89165	Chr04	14371	D
89166	Chr04	3376	D
89167	Chr04	24773	D
89168	Chr04	60902	D
89169	Chr04	12924	D
89170	Chr04	23874	D
89171	Chr04	12393	D
89172	Chr04	62006	D
89173	Chr04	25142	D
89174	Chr04	5313	D
89175	Chr04	1267	D
89176	Chr04	985	D
89177	Chr04	43390	D
89178	Chr04	120	D
89179	Chr04	1093	D
89180	Chr04	12043	D
89181	Chr04	9451	D
89182	Chr04	15391	D
89183	Chr04	1741	D
89184	Chr04	5924	D
89185	Chr04	3698	D
89186	Chr04	10706	D
89187	Chr04	37256	D
89188	Chr04	26731	D
89189	Chr04	80879	D
89190	Chr04	65542	D
89191	Chr04	3355	D
89192	Chr04	9842	D
89193	Chr04	27113	D
89194	Chr04	8727	D
89195	Chr04	7222	D
89196	Chr04	72919	D
89197	Chr04	6165	D
89198	Chr04	672	D
89199	Chr04	3536	D
89200	Chr04	26588	D
89201	Chr04	84951	D
89202	Chr04	16490	D
89203	Chr04	69271	D
89204	Chr04	31967	D
89205	Chr04	16417	D
89206	Chr04	10046	D
89207	Chr04	25164	D
89208	Chr04	5112	D
89209	Chr04	30163	D
89210	Chr04	986	D
89211	Chr04	1189	D
89212	Chr04	126581	D
89213	Chr04	52678	D
89214	Chr04	18345	D
89215	Chr04	7481	D
89216	Chr04	44374	D
89217	Chr04	102271	D
89218	Chr04	59615	D
89219	Chr04	1097	D
89220	Chr04	45607	D
89221	Chr04	1146	D
89222	Chr04	2227	D
89223	Chr04	756	D
89224	Chr04	7653	D
89225	Chr04	38007	D
89226	Chr04	47293	D
89227	Chr04	6478	D
89228	Chr04	1930	D
89229	Chr04	31866	D
89230	Chr04	3111	D
89231	Chr04	123414	D
89232	Chr04	37756	D
89233	Chr04	27420	D
89234	Chr04	117326	D
89235	Chr04	70358	D
89236	Chr04	68442	D
89237	Chr04	22220	D
89238	Chr04	40701	D
89239	Chr04	27085	D
89240	Chr04	871	D
89241	Chr04	1073	D
89242	Chr04	13376	D
89243	Chr04	9253	D
89244	Chr04	32120	D
89245	Chr04	47738	D
89246	Chr04	1961	D
89247	Chr04	945	D
89248	Chr04	23909	D
89249	Chr04	435	D
89250	Chr04	6871	D
89251	Chr04	1670	D
89252	Chr04	7821	D
89253	Chr04	6311	D
89254	Chr04	10701	D
89255	Chr04	1867	D
89256	Chr04	3307	D
89257	Chr04	24475	D
89258	Chr04	130385	D
89259	Chr04	22449	D
89260	Chr04	15674	D
89261	Chr04	92558	D
89262	Chr04	6895	D
89263	Chr04	7744	D
89264	Chr04	7396	D
89265	Chr04	25947	D
89266	Chr04	7350	D
89267	Chr04	54774	D
89268	Chr04	3093	D
89269	Chr04	1083	D
89270	Chr04	66866	D
89271	Chr04	59313	D
89272	Chr04	28079	D
89273	Chr04	3433	D
89274	Chr04	345	D
89275	Chr04	51983	D
89276	Chr04	63865	D
89277	Chr04	15273	D
89278	Chr04	40061	D
89279	Chr04	69720	D
89280	Chr04	72400	D
89281	Chr04	8696	D
89282	Chr04	67948	D
89283	Chr04	71700	D
89284	Chr04	5904	D
89285	Chr04	66066	D
89286	Chr04	20073	D
89287	Chr04	25141	D
89288	Chr04	2884	D
89289	Chr04	6463	D
89290	Chr04	68086	D
89291	Chr04	78349	D
89292	Chr04	430	D
89293	Chr04	99259	D
89294	Chr04	19143	D
89295	Chr04	2881	D
89296	Chr04	83854	D
89297	Chr04	13695	D
89298	Chr04	6001	D
89299	Chr04	4739	D
89300	Chr04	20312	D
89301	Chr04	12483	D
89302	Chr04	14373	D
89303	Chr04	19037	D
89304	Chr04	157	D
89305	Chr04	54169	D
89306	Chr04	51461	D
89307	Chr04	165864	D
89308	Chr04	2590	D
89309	Chr04	64735	D
89310	Chr04	77039	D
89311	Chr04	1843	D
89312	Chr04	12315	D
89313	Chr04	1320	D
89314	Chr04	184099	D
89315	Chr04	57819	D
89316	Chr04	89185	D
89317	Chr04	59245	D
89318	Chr04	2142	D
89319	Chr04	112533	D
89320	Chr04	12004	D
89321	Chr04	25778	D
89322	Chr04	15704	D
89323	Chr04	6608	D
89324	Chr04	21215	D
89325	Chr04	15950	D
89326	Chr04	87573	D
89327	Chr04	1100	D
89328	Chr04	25989	D
89329	Chr04	27198	D
89330	Chr04	27484	D
89331	Chr04	53920	D
89332	Chr04	36210	D
89333	Chr04	148	D
89334	Chr04	59698	D
89335	Chr04	16137	D
89336	Chr04	46825	D
89337	Chr04	146721	D
89338	Chr04	499	D
89339	Chr04	43915	D
89340	Chr04	1198	D
89341	Chr04	6568	D
89342	Chr04	503	D
89343	Chr04	52867	D
89344	Chr04	53692	D
89345	Chr04	56223	D
89346	Chr04	40258	D
89347	Chr04	23660	D
89348	Chr04	8715	D
89349	Chr04	36271	D
89350	Chr04	55599	D
89351	Chr04	62574	D
89352	Chr04	45689	D
89353	Chr04	32045	D
89354	Chr04	2779	D
89355	Chr04	1314	D
89356	Chr04	48093	D
89357	Chr04	40937	D
89358	Chr04	51701	D
89359	Chr04	9260	D
89360	Chr04	650	D
89361	Chr04	17583	D
89362	Chr04	159	D
89363	Chr04	14736	D
89364	Chr04	22984	D
89365	Chr04	8201	D
89366	Chr04	7283	D
89367	Chr04	39104	D
89368	Chr04	4839	D
89369	Chr04	3679	D
89370	Chr04	4389	D
89371	Chr04	71506	D
89372	Chr04	56001	D
89373	Chr04	11934	D
89374	Chr04	22278	D
89375	Chr04	834	D
89376	Chr04	34076	D
89377	Chr04	68511	D
89378	Chr04	990	D
89379	Chr04	2055	D
89380	Chr04	44173	D
89381	Chr04	218	D
89382	Chr04	19388	D
89383	Chr04	1462	D
89384	Chr04	79285	D
89385	Chr04	15596	D
89386	Chr04	1131	D
89387	Chr04	537	D
89388	Chr04	24967	D
89389	Chr04	2900	D
89390	Chr04	1626	D
89391	Chr04	69177	D
89392	Chr04	30063	D
89393	Chr04	89582	D
89394	Chr04	7559	D
89395	Chr04	1961	D
89396	Chr04	149	D
89397	Chr04	22682	D
89398	Chr04	64095	D
89399	Chr04	106909	D
89400	Chr04	57601	D
89401	Chr04	9125	D
89402	Chr04	10034	D
89403	Chr04	189	D
89404	Chr04	12189	D
89405	Chr04	47427	D
89406	Chr04	12634	D
89407	Chr04	37984	D
89408	Chr04	11062	D
89409	Chr04	81017	D
89410	Chr04	60919	D
89411	Chr04	5502	D
89412	Chr04	5094	D
89413	Chr04	154658	D
89414	Chr04	29609	D
89415	Chr04	1082	D
89416	Chr04	67850	D
89417	Chr04	99109	D
89418	Chr04	79896	D
89419	Chr04	6781	D
89420	Chr04	1864	D
89421	Chr04	4661	D
89422	Chr04	315	D
89423	Chr04	42024	D
89424	Chr04	13423	D
89425	Chr04	81542	D
89426	Chr04	68577	D
89427	Chr04	14439	D
89428	Chr04	85178	D
89429	Chr04	69845	D
89430	Chr04	784	D
89431	Chr04	18275	D
89432	Chr04	15203	D
89433	Chr04	70258	D
89434	Chr04	912	D
89435	Chr04	143857	D
89436	Chr04	12693	D
89437	Chr04	4167	D
89438	Chr04	7993	D
89439	Chr04	3160	D
89440	Chr04	47875	D
89441	Chr04	71242	D
89442	Chr04	107636	D
89443	Chr04	91103	D
89444	Chr04	2225	D
89445	Chr04	65111	D
89446	Chr04	160383	D
89447	Chr04	23602	D
89448	Chr04	28931	D
89449	Chr04	45355	D
89450	Chr04	6081	D
89451	Chr04	74390	D
89452	Chr04	84090	D
89453	Chr04	137934	D
89454	Chr04	52747	D
89455	Chr04	8807	D
89456	Chr04	220742	D
89457	Chr04	1425	D
89458	Chr04	33848	D
89459	Chr04	165	D
89460	Chr04	86089	D
89461	Chr04	2571	D
89462	Chr04	52157	D
89463	Chr04	8101	D
89464	Chr04	102806	D
89465	Chr04	26330	D
89466	Chr04	1043	D
89467	Chr04	19353	D
89468	Chr04	1281	D
89469	Chr04	2707	D
89470	Chr04	8801	D
89471	Chr04	29950	D
89472	Chr04	36667	D
89473	Chr04	436	D
89474	Chr04	23973	D
89475	Chr04	1969	D
89476	Chr04	72389	D
89477	Chr04	17306	D
89478	Chr04	17452	D
89479	Chr04	2192	D
89480	Chr04	1250	D
89481	Chr04	74578	D
89482	Chr04	24693	D
89483	Chr04	29570	D
89484	Chr04	37810	D
89485	Chr04	1701	D
89486	Chr04	3702	D
89487	Chr04	1015	D
89488	Chr04	42883	D
89489	Chr04	6439	D
89490	Chr04	15266	D
89491	Chr04	51713	D
89492	Chr04	69695	D
89493	Chr04	57135	D
89494	Chr04	6141	D
89495	Chr04	26664	D
89496	Chr04	39188	D
89497	Chr04	5857	D
89498	Chr04	5462	D
89499	Chr04	26833	D
89500	Chr04	7105	D
89501	Chr04	45573	D
89502	Chr04	55088	D
89503	Chr04	8189	D
89504	Chr04	1621	D
89505	Chr04	987	D
89506	Chr04	68406	D
89507	Chr04	115	D
89508	Chr04	32629	D
89509	Chr04	12468	D
89510	Chr04	59925	D
89511	Chr04	26890	D
89512	Chr04	1784	D
89513	Chr04	47394	D
89514	Chr04	34778	D
89515	Chr04	7340	D
89516	Chr04	518482	D
89517	Chr04	109212	D
89518	Chr04	149409	D
89519	Chr04	39865	D
89520	Chr04	7463	D
89521	Chr04	138790	D
89522	Chr04	14175	D
89523	Chr04	192	D
89524	Chr04	158	D
89525	Chr04	6629	D
89526	Chr04	6123	D
89527	Chr04	116	D
89528	Chr04	12596	D
89529	Chr04	21750	D
89530	Chr04	538	D
89531	Chr04	1472	D
89532	Chr04	183796	D
89533	Chr04	33180	D
89534	Chr04	144598	D
89535	Chr04	63501	D
89536	Chr04	9119	D
89537	Chr04	16526	D
89538	Chr04	43	D
89539	Chr04	42021	D
89540	Chr04	8521	D
89541	Chr04	18667	D
89542	Chr04	9593	D
89543	Chr04	21765	D
89544	Chr04	36128	D
89545	Chr04	129112	D
89546	Chr04	169535	D
89547	Chr04	79941	D
89548	Chr04	20513	D
89549	Chr04	2066	D
89550	Chr04	14221	D
89551	Chr04	8158	D
89552	Chr04	513	D
89553	Chr04	105445	D
89554	Chr04	15699	D
89555	Chr04	9188	D
89556	Chr04	10119	D
89557	Chr04	17119	D
89558	Chr04	1201	D
89559	Chr04	145844	D
89560	Chr04	36316	D
89561	Chr04	3705	D
89562	Chr04	255218	D
89563	Chr04	82868	D
89564	Chr04	43841	D
89565	Chr04	80153	D
89566	Chr04	34031	D
89567	Chr04	7518	D
89568	Chr04	29260	D
89569	Chr04	4113	D
89570	Chr04	38065	D
89571	Chr04	22243	D
89572	Chr04	41426	D
89573	Chr04	5159	D
